#-----------------------------------------------------------------------------------------------------------
#                  R.A. (o)          Dec. (o)        Err. (mas)     Corr. Del.       IERS      IVS
#-----------------------------------------------------------------------------------------------------------
44773.342   37.941219595250   13.381864945861    2.1825    8.0084  -0.815   28   0229+131 0229+131 81JUN17X 
45138.311   37.941224549083   13.381864553417    1.4064    4.5931  -0.054   14   0229+131 0229+131 82JUN17X 
45725.301   37.941225685708   13.381865161694    2.9150    5.9785  -0.300    5   0229+131 0229+131 84JAN25X 
45829.383   37.941225209625   13.381865118750    0.6682    2.9513  -0.376    9   0229+131 0229+131 84MAY08X 
45839.244   37.941225051958   13.381865821389    0.5057    1.9414  -0.330   15   0229+131 0229+131 84MAY18X 
45844.248   37.941225464292   13.381864933667    0.6707    3.2048  -0.570   11   0229+131 0229+131 84MAY23X 
45849.270   37.941225233708   13.381864986111    0.5482    1.6509  -0.337   17   0229+131 0229+131 84MAY28X 
45854.249   37.941225238917   13.381865666806    0.5342    1.6070  -0.200   19   0229+131 0229+131 84JUN02X 
45859.238   37.941225482083   13.381865574194    0.5637    1.6542  -0.205   20   0229+131 0229+131 84JUN07X 
45864.264   37.941225240917   13.381865346333    0.5328    1.5243  -0.234   20   0229+131 0229+131 84JUN12XI
45869.257   37.941225140333   13.381865831667    0.4391    1.2897  -0.290   19   0229+131 0229+131 84JUN17X 
45874.253   37.941225414000   13.381866247278    0.4952    1.4722  -0.274   19   0229+131 0229+131 84JUN22XI
45879.250   37.941224905167   13.381865841278    0.4589    1.4226  -0.307   23   0229+131 0229+131 84JUN27XI
45884.250   37.941225153500   13.381865556889    0.4115    1.2923  -0.211   28   0229+131 0229+131 84JUL02XI
45889.258   37.941225101375   13.381866101556    0.4858    1.4351  -0.360   27   0229+131 0229+131 84JUL07XI
45889.411   37.941225130583   13.381865437250    0.3296    1.2389  -0.241   66   0229+131 0229+131 84JUL07X 
45894.291   37.941225142708   13.381865923500    0.4533    1.4839  -0.373   24   0229+131 0229+131 84JUL12XI
45899.248   37.941225187208   13.381866038722    0.4299    1.2630  -0.291   25   0229+131 0229+131 84JUL17XI
45902.790   37.941225252667   13.381866505917    0.5261    1.9199  -0.242   55   0229+131 0229+131 84JUL21X 
45903.956   37.941225240333   13.381866441083    0.4097    1.5064  -0.237   57   0229+131 0229+131 84JUL22X 
45904.255   37.941224934292   13.381865646611    1.6165    2.8047  -0.436    7   0229+131 0229+131 84JUL22XA
45909.252   37.941224982958   13.381865229750    2.0542    3.1855  -0.500   10   0229+131 0229+131 84JUL27XI
45909.913   37.941225253583   13.381866039556    0.3834    1.2567  -0.195   32   0229+131 0229+131 84JUL28X 
45911.034   37.941225189208   13.381866457278    0.3582    1.2010  -0.249   37   0229+131 0229+131 84JUL29X 
45914.256   37.941225306125   13.381865648972    0.6734    1.6259  -0.455   23   0229+131 0229+131 84AUG01X 
45916.801   37.941225273500   13.381864893611    0.2910    0.8903  -0.223   50   0229+131 0229+131 84AUG04X 
45918.043   37.941225205375   13.381865495083    0.3026    0.9724  -0.190   46   0229+131 0229+131 84AUG05X 
45919.252   37.941225329208   13.381865806222    0.7092    1.6967  -0.518   20   0229+131 0229+131 84AUG06X 
45924.300   37.941225419250   13.381865307000    0.4497    1.3438  -0.308   21   0229+131 0229+131 84AUG11X 
45929.242   37.941225059125   13.381865487778    0.3787    1.3146  -0.208   24   0229+131 0229+131 84AUG16X 
45934.253   37.941225133625   13.381865553000    0.4456    1.4451  -0.151   22   0229+131 0229+131 84AUG21X 
45937.646   37.941225257208   13.381866059833    0.4120    1.8241   0.067   43   0229+131 0229+131 84AUG24X 
45939.250   37.941225078958   13.381865518861    0.4197    1.4060  -0.240   23   0229+131 0229+131 84AUG26XI
45941.365   37.941225122292   13.381865520333    0.3564    2.1245  -0.308   41   0229+131 0229+131 84AUG28X 
45942.877   37.941225259917   13.381866153944    0.2494    0.9028   0.254   36   0229+131 0229+131 84AUG30X 
45944.254   37.941225360458   13.381865122361    0.4031    1.3380  -0.254   27   0229+131 0229+131 84AUG31XI
45945.868   37.941225300333   13.381866355250    0.2575    0.9562   0.251   33   0229+131 0229+131 84SEP02X 
45949.254   37.941225150542   13.381866032528    0.4205    1.2835  -0.250   23   0229+131 0229+131 84SEP05XI
45954.251   37.941225021167   13.381866193250    0.3499    1.0791  -0.276   22   0229+131 0229+131 84SEP10XI
45959.247   37.941225508000   13.381866223833    0.6088    2.1223  -0.528   13   0229+131 0229+131 84SEP15XI
45964.251   37.941225508708   13.381865139889    0.6270    2.5604  -0.361   11   0229+131 0229+131 84SEP20XI
45969.251   37.941225051625   13.381865591944    0.3469    1.0885  -0.202   23   0229+131 0229+131 84SEP25XI
45974.277   37.941225263917   13.381866099639    0.4269    1.3783  -0.364   25   0229+131 0229+131 84SEP30XI
45979.263   37.941225059958   13.381865717528    0.3761    1.1840  -0.174   22   0229+131 0229+131 84OCT05XI
45984.281   37.941225273833   13.381865312972    0.3930    1.2385  -0.261   27   0229+131 0229+131 84OCT10XI
45989.252   37.941225302167   13.381865990500    0.3433    1.0655  -0.237   25   0229+131 0229+131 84OCT15XI
45994.249   37.941225149750   13.381865320444    0.3525    1.1097  -0.258   24   0229+131 0229+131 84OCT20XI
45997.332   37.941215542833   13.381865034194   76.8746   30.5420  -0.124   12   0229+131 0229+131 84OCT23X 
45999.253   37.941225255792   13.381865745556    0.3681    1.1022  -0.205   26   0229+131 0229+131 84OCT25XB
46004.242   37.941225207333   13.381865889361    0.3525    1.1181  -0.274   27   0229+131 0229+131 84OCT30XI
46009.250   37.941225539708   13.381865178889    0.5644    2.4146  -0.472   11   0229+131 0229+131 84NOV04XI
46014.254   37.941224949542   13.381865460389    0.4038    1.1676  -0.310   24   0229+131 0229+131 84NOV09XI
46019.250   37.941225192333   13.381865403889    0.5027    1.8306  -0.351   15   0229+131 0229+131 84NOV14XI
46024.265   37.941225247542   13.381865550389    0.3406    1.0432  -0.268   27   0229+131 0229+131 84NOV19XI
46029.258   37.941225321792   13.381865429944    0.3658    1.0876  -0.236   23   0229+131 0229+131 84NOV24XI
