#-----------------------------------------------------------------------------------------------------------
#                  R.A. (o)          Dec. (o)        Err. (mas)     Corr. Del.       IERS      IVS
#-----------------------------------------------------------------------------------------------------------
47176.001   40.269991213667   -8.255763947472    2.3315    2.2341  -0.168    4   0238-084 NGC1052  88JAN15X 
48223.169   40.269994833833   -8.255763858611    1.2751    4.2092  -0.065   21   0238-084 NGC1052  90NOV27X 
49482.167   40.269993879750   -8.255764766194    0.3838    0.4783  -0.112   11   0238-084 NGC1052  94MAY09XO
49524.168   40.269993586375   -8.255764451028    0.5988    0.5583  -0.089    7   0238-084 NGC1052  94JUN20XO
49533.343   40.269992618292   -8.255763993694    5.3621    1.6060  -0.548    3   0238-084 NGC1052  94JUN29XN
49573.085   40.269993703542   -8.255764373000    0.9723    0.7407  -0.729    6   0238-084 NGC1052  94AUG08XS
49594.168   40.269993855875   -8.255764401194    0.4478    0.5313  -0.090   15   0238-084 NGC1052  94AUG29XO
49689.491   40.269993639500   -8.255764282972    0.1386    0.3289  -0.228   69   0238-084 NGC1052  94DEC03XT
49692.084   40.269993357667   -8.255764275333    1.1087    1.1052   0.119    3   0238-084 NGC1052  94DEC05XS
49706.168   40.269993689083   -8.255764515361    0.3428    0.5187   0.276   23   0238-084 NGC1052  94DEC19XO
49721.249   40.269993942000   -8.255764397000    0.6009    0.6803   0.397    3   0238-084 NGC1052  95JAN03XE
49728.251   40.269993744833   -8.255764358889    0.8891    1.3462   0.035    3   0238-084 NGC1052  95JAN10XE
49763.253   40.269994043708   -8.255764346750   50.4742  199.9276  -1.000    3   0238-084 NGC1052  95FEB14XE
49770.251   40.269994158500   -8.255764136806    0.7223    0.9382   0.474    7   0238-084 NGC1052  95FEB21XE
49784.251   40.269993820625   -8.255764542278    0.3979    0.6411  -0.198    7   0238-084 NGC1052  95MAR07XE
49805.249   40.269993737292   -8.255764599722    0.5505    0.9523   0.112    4   0238-084 NGC1052  95MAR28XE
49812.251   40.269993844000   -8.255764351306    0.6630    0.7290   0.307    7   0238-084 NGC1052  95APR04XE
49819.958   40.269993964167   -8.255763802139    0.1972    0.6472  -0.021  109   0238-084 NGC1052  95APR12XV
49840.251   40.269994052208   -8.255764560861    0.9841    0.9716  -0.205    4   0238-084 NGC1052  95MAY02XE
49847.249   40.269993815917   -8.255764817639    0.5777    1.0959  -0.204    3   0238-084 NGC1052  95MAY09XE
49854.251   40.269993716125   -8.255764142083    0.3517    0.7569  -0.042    6   0238-084 NGC1052  95MAY16XE
49882.251   40.269993927333   -8.255764429000    0.4093    0.7384   0.290    9   0238-084 NGC1052  95JUN13XE
49883.336   40.269993769167   -8.255763995417    0.6087    1.6973  -0.264   10   0238-084 NGC1052  95JUN14XO
49910.251   40.269993674000   -8.255764807444    1.3293    1.2148   0.857    4   0238-084 NGC1052  95JUL11XE
49923.002   40.269993874708   -8.255764647611    0.3496    0.4445   0.050   18   0238-084 NGC1052  95JUL24XA
49930.168   40.269994288042   -8.255766780750    3.6619   14.2138  -0.940    4   0238-084 NGC1052  95JUL31XO
49938.251   40.269993872958   -8.255764559722    0.5117    0.6788   0.313    6   0238-084 NGC1052  95AUG08XE
49952.251   40.269993706875   -8.255764225250    0.3831    0.6221   0.281    7   0238-084 NGC1052  95AUG22XE
49959.250   40.269993706833   -8.255764734000    0.3382    0.5613  -0.005   13   0238-084 NGC1052  95AUG29XE
49979.086   40.269993764375   -8.255764424944    0.3107    0.4206   0.076   24   0238-084 NGC1052  95SEP18XA
49994.252   40.269993414542   -8.255764396528    0.5444    1.0333   0.099    4   0238-084 NGC1052  95OCT03XE
50001.250   40.269993980583   -8.255767446361   37.7970  202.4484  -1.000    4   0238-084 NGC1052  95OCT10XE
50002.335   40.269994925500   -8.255765704361    4.3022    5.3548  -0.827    9   0238-084 NGC1052  95OCT11XO
50008.252   40.269993813958   -8.255764588694    0.1986    0.6673  -0.093   35   0238-084 NGC1052  95OCT17XE
50015.250   40.269994059083   -8.255764626778    0.4619    0.7467   0.118    6   0238-084 NGC1052  95OCT24XE
50022.252   40.269994050542   -8.255764153556    0.4964    0.6448   0.450    5   0238-084 NGC1052  95OCT31XE
50029.250   40.269993636708   -8.255764732167    0.4487    0.7627   0.206    5   0238-084 NGC1052  95NOV07XE
50036.252   40.269993084292   -8.255765100222    2.4785    1.7425   0.928    4   0238-084 NGC1052  95NOV14XE
50038.085   40.269994513667   -8.255764480833    5.0954    1.7778   0.964    5   0238-084 NGC1052  95NOV16XA
50050.252   40.269993881917   -8.255764252194    0.3084    0.6411   0.123    9   0238-084 NGC1052  95NOV28XE
50064.252   40.269993692875   -8.255764752417    0.3644    0.5428   0.249    8   0238-084 NGC1052  95DEC12XE
50065.333   40.269994114750   -8.255764986861    0.4274    1.0633  -0.223   13   0238-084 NGC1052  95DEC13XO
50092.252   40.269993957500   -8.255764416250    0.6711    0.8062   0.299    5   0238-084 NGC1052  96JAN09XE
50099.254   40.269993477500   -8.255764669194    1.1458    1.0120   0.268    3   0238-084 NGC1052  96JAN16XE
50106.252   40.269994048917   -8.255765267944    0.7779    1.6138  -0.626    3   0238-084 NGC1052  96JAN23XE
50113.250   40.269993319500   -8.255764950556    0.9274    1.1881   0.259    3   0238-084 NGC1052  96JAN30XE
50120.252   40.269994152667   -8.255764198611    0.7620    0.7808   0.213    5   0238-084 NGC1052  96FEB06XE
50127.254   40.269993760792   -8.255763934000    0.7933    1.7977  -0.435    3   0238-084 NGC1052  96FEB13XE
50134.252   40.269993991000   -8.255764315833    0.5740    0.8368  -0.176    6   0238-084 NGC1052  96FEB20XE
50141.250   40.269993752500   -8.255764411972    0.8738    1.0812  -0.279    4   0238-084 NGC1052  96FEB27XE
50148.252   40.269993974250   -8.255764407167    0.5654    1.1512  -0.206    3   0238-084 NGC1052  96MAR05XE
50149.333   40.269993603333   -8.255764573972    0.4708    0.4828   0.388   10   0238-084 NGC1052  96MAR06XA
50168.169   40.269993518667   -8.255763972056    0.4871    1.0307  -0.272   10   0238-084 NGC1052  96MAR25XO
50169.250   40.269993497875   -8.255763642028    0.5577    1.5077  -0.587    4   0238-084 NGC1052  96MAR26XE
50176.252   40.269993859292   -8.255764153833    0.6914    1.4593  -0.244    3   0238-084 NGC1052  96APR02XE
50183.250   40.269993864875   -8.255764623472    0.4710    0.8523  -0.163    6   0238-084 NGC1052  96APR09XE
50198.335   40.269994033250   -8.255764188222    0.4844    0.9749  -0.291    5   0238-084 NGC1052  96APR24XO
50204.252   40.269994084000   -8.255764369944    0.7682    0.8646  -0.004    7   0238-084 NGC1052  96APR30XE
50205.333   40.269993875417   -8.255764133278    0.4396    1.0063  -0.400    7   0238-084 NGC1052  96MAY01XO
50211.250   40.269996400833   -8.255772099472    8.0220   30.8165  -0.997    4   0238-084 NGC1052  96MAY07XE
