#-----------------------------------------------------------------------------------------------------------
#                  R.A. (o)          Dec. (o)        Err. (mas)     Corr. Del.       IERS      IVS
#-----------------------------------------------------------------------------------------------------------
48195.337  312.713047872542   31.457604918167    2.9563    6.5987   0.738    3   2048+312 CL4      90OCT30XN
48810.082  312.713044626625   31.457604450722    8.2019    3.2767   0.566    5   2048+312 CL4      92JUL06XN
49098.085  312.713048162875   31.457603626611    3.1051    1.5827   0.158   13   2048+312 CL4      93APR20X 
49176.292  312.713045571500   31.457604519583   13.0054    5.0918   0.429    4   2048+312 CL4      93JUL07XN
49689.491  312.713048239333   31.457603763750    1.4328    0.6385   0.077    8   2048+312 CL4      94DEC03XT
50219.333  312.713047730958   31.457603428944    0.7003    0.6888  -0.025   19   2048+312 CL4      96MAY15XV
50459.832  312.713047955625   31.457603882556    0.6283    0.4109   0.252   68   2048+312 CL4      97JAN11XV
53243.249  312.713047631583   31.457604022750    0.4411    0.3093  -0.101   41   2048+312 CL4      04AUG25XA
53374.206  312.713048428917   31.457603830667    3.2155    2.1126  -0.303    4   2048+312 CL4      05JAN03XA
53411.253  312.713047986458   31.457604128222    0.8212    0.6032  -0.037   29   2048+312 CL4      05FEB09XA
53608.751  312.713048022333   31.457604133917    0.5355    0.5176   0.307   32   2048+312 CL4      05AUG26XV
53719.250  312.713047732750   31.457603971361    0.4514    0.4451   0.239   22   2048+312 CL4      05DEC14XA
53787.205  312.713048132667   31.457603922611    1.9579    0.8931   0.139    5   2048+312 CL4      06FEB20XA
54125.251  312.713047832875   31.457603669778    0.4103    0.3495   0.183   40   2048+312 CL4      07JAN24XA
54601.248  312.713047741250   31.457603763417    0.8837    0.3692  -0.005   34   2048+312 CL4      08MAY14XA
54664.250  312.713048172250   31.457603462111    1.5114    1.3351  -0.424    9   2048+312 CL4      08JUL16XA
54881.249  312.713048288000   31.457601800139    2.1594   10.8560  -0.072    3   2048+312 CL4      09FEB18XA
