#-----------------------------------------------------------------------------------------------------------
#                  R.A. (o)          Dec. (o)        Err. (mas)     Corr. Del.       IERS      IVS
#-----------------------------------------------------------------------------------------------------------
47164.912  239.245287073583  -79.234522562528    9.9836    2.9078  -0.146    6   1549-790 1549-790 88JAN04XN
47625.992  239.245290335917  -79.234522612361    5.8664    0.8827  -0.212    5   1549-790 1549-790 89APR09XN
48043.320  239.245291589500  -79.234523669667   18.0721    2.9617   0.172    4   1549-790 1549-790 90MAY31XN
48110.435  239.245290559083  -79.234522950222    9.2616    1.6388   0.041    9   1549-790 1549-790 90AUG06XN
48387.933  239.245290955250  -79.234522599056    2.4365    0.6225   0.129    5   1549-790 1549-790 91MAY11X 
48657.250  239.245291640500  -79.234522734111    3.4709    0.6406   0.472   18   1549-790 1549-790 92FEB04XN
48663.167  239.245289872500  -79.234522424056    5.5612    0.9467  -0.331   10   1549-790 1549-790 92FEB10X 
48749.078  239.245291514458  -79.234522645250    1.3991    0.2813  -0.007    8   1549-790 1549-790 92MAY06XN
48768.089  239.245291128417  -79.234522655083    2.5634    0.4253   0.001    7   1549-790 1549-790 92MAY25XM
48768.089  239.245291550583  -79.234522573194    2.1989    0.6279  -0.000    7   1549-790 1549-790 92MAY25XN
48772.826  239.245291115250  -79.234522769167    2.7028    0.7000   0.159   18   1549-790 1549-790 92MAY30X 
48782.253  239.245291925167  -79.234522730861    2.5822    0.4810   0.029    8   1549-790 1549-790 92JUN08XN
49015.166  239.245290690042  -79.234522322694    6.6046    0.8487  -0.908   27   1549-790 1549-790 93JAN27X 
49020.002  239.245291063292  -79.234522422611    2.8536    0.5011   0.063   24   1549-790 1549-790 93FEB01XN
49407.083  239.245291170667  -79.234522290278    5.5613    1.2751   0.078    4   1549-790 1549-790 94FEB23X 
49895.086  239.245291020500  -79.234522233444    5.9301    1.0435   0.104    7   1549-790 1549-790 95JUN26XN
50048.999  239.245294098875  -79.234522743917    5.2195    0.7003   0.070   16   1549-790 1549-790 95NOV27XN
50182.081  239.245295866000  -79.234521355583   10.2196    2.2254   0.378    3   1549-790 1549-790 96APR08XN
52048.082  239.245293608042  -79.234524804889   18.8466    4.6114  -0.136    3   1549-790 1549-790 01MAY18XN
52430.228  239.245291924542  -79.234522124028    7.4789    1.1953  -0.128   10   1549-790 1549-790 02JUN04XN
54012.360  239.245291707125  -79.234522527556    6.0235    0.8880   0.803    3   1549-790 1549-790 06OCT04XN
54427.002  239.245290208250  -79.234522967639    2.9115    0.6927   0.505    3   1549-790 1549-790 07NOV22XN
54515.126  239.245291174042  -79.234522526056    3.3595    0.8085  -0.357    5   1549-790 1549-790 08FEB18XN
54593.228  239.245290650958  -79.234523368528    3.5885    1.0076  -0.560    8   1549-790 1549-790 08MAY06XN
54726.237  239.245291273042  -79.234522822778    2.9234    0.5565   0.555    4   1549-790 1549-790 08SEP16XN
55784.249  239.245292998792  -79.234523125556    6.0692    2.4562  -0.014   11   1549-790 1549-790 11AUG10XN
