#-----------------------------------------------------------------------------------------------------------
#                  R.A. (o)          Dec. (o)        Err. (mas)     Corr. Del.       IERS      IVS
#-----------------------------------------------------------------------------------------------------------
47164.912   23.274012683000  -52.001096830583    2.9851    3.8847   0.206    7   0131-522 0131-522 88JAN04XN
48161.906   23.274009226750  -52.001096760917    6.2201    3.0818  -0.584    4   0131-522 0131-522 90SEP27XN
48749.078   23.274010388375  -52.001096355806    0.7290    0.9065   0.586    4   0131-522 0131-522 92MAY06XN
48865.304   23.274010721917  -52.001096373583    0.6104    0.8055   0.349    7   0131-522 0131-522 92AUG30XN
49330.001   23.274010994125  -52.001095884000    1.2022    1.3704   0.481    7   0131-522 0131-522 93DEC08XN
49895.086   23.274011153417  -52.001096137694    1.2347    2.7256  -0.121    6   0131-522 0131-522 95JUN26XN
50182.081   23.274011098583  -52.001095087139    2.3056    3.4180   0.431    3   0131-522 0131-522 96APR08XN
53124.013   23.274010456833  -52.001096067417    0.6783    0.7561   0.475    4   0131-522 0131-522 04APR28XN
53248.001   23.274010990583  -52.001095801333    0.4855    0.5398   0.281    4   0131-522 0131-522 04AUG30XN
53255.003   23.274010558417  -52.001095967694    0.5593    0.5170   0.648    4   0131-522 0131-522 04SEP06XN
53360.001   23.274010702292  -52.001096279028    0.5783    0.6611   0.395    4   0131-522 0131-522 04DEC20XN
53445.229   23.274011144833  -52.001095763944    0.8206    0.6556   0.487    4   0131-522 0131-522 05MAR15XN
53555.874   23.274009268375  -52.001097340417    5.1113    5.5477   0.995    6   0131-522 0131-522 05JUL04XN
53605.000   23.274010364042  -52.001096249833    0.6355    0.9587   0.733    4   0131-522 0131-522 05AUG22XN
53885.000   23.274010690417  -52.001096085472    0.4442    0.5423   0.245    7   0131-522 0131-522 06MAY29XN
53913.201   23.274010216208  -52.001096353778    0.6073    1.0436   0.522    5   0131-522 0131-522 06JUN26XN
53989.999   23.274010598000  -52.001096159722    0.4607    0.8957   0.496    6   0131-522 0131-522 06SEP11XN
54151.169   23.274010454292  -52.001095965361    0.6436    0.7053   0.712    4   0131-522 0131-522 07FEB19XN
54277.312   23.274010719417  -52.001096027000    0.6746    1.9018   0.659    3   0131-522 0131-522 07JUN25XN
54390.207   23.274010638000  -52.001096217056    0.4496    0.4196  -0.347   17   0131-522 0131-522 07OCT16XA
54495.918   23.274010756750  -52.001095493528    0.7367    0.9878   0.535    4   0131-522 0131-522 08JAN30XN
54578.113   23.274010966708  -52.001096591778    0.5978    1.8459   0.084    4   0131-522 0131-522 08APR21XN
54706.229   23.274010694625  -52.001096099250    0.7301    1.1906   0.674    4   0131-522 0131-522 08AUG27XN
55005.208   23.274012237750  -52.001096569417    1.9533    0.9765  -0.841    3   0131-522 0131-522 09JUN22XA
55180.206   23.274009437000  -52.001095657833    2.1461    1.0578  -0.934    6   0131-522 0131-522 09DEC14XA
55250.206   23.274010216958  -52.001096377111    2.2655    0.7885  -0.754    3   0131-522 0131-522 10FEB22XA
55420.248   23.274011389542  -52.001092166833    1.5083   10.3538   0.769   10   0131-522 0131-522 10AUG11XN
55882.250   23.274011301917  -52.001096244500    1.9566    2.2948  -0.130   12   0131-522 0131-522 11NOV16XN
