#-----------------------------------------------------------------------------------------------------------
#                  R.A. (o)          Dec. (o)        Err. (mas)     Corr. Del.       IERS      IVS
#-----------------------------------------------------------------------------------------------------------
56065.269   36.118450839083    6.989817171611    0.4119    0.8402   0.556   12   0221+067 0221+067 12MAY17XE
56139.207   36.118450762750    6.989817088750    0.1498    0.1526  -0.017   35   0221+067 0221+067 12JUL30XA
56211.208   36.118450659917    6.989816876778    0.3464    0.3268   0.204   11   0221+067 0221+067 12OCT10XA
56280.208   36.118450752625    6.989817011250    0.1233    0.2561  -0.008   57   0221+067 0221+067 12DEC18XA
56281.230   36.118450991667    6.989817531722    0.6489    1.8737   0.068    8   0221+067 0221+067 12DEC19XN
56301.228   36.118451424250    6.989818583111    1.6380    3.7570   0.468    6   0221+067 0221+067 13JAN08XN
56392.230   36.118450887833    6.989817180694    0.1439    0.4653   0.260   32   0221+067 0221+067 13APR09XA
56533.253   36.118450906958    6.989817374806    0.5354    0.6303  -0.378   16   0221+067 0221+067 13AUG28XN
56574.230   36.118450428458    6.989817290083    1.0430    1.0997  -0.303   12   0221+067 0221+067 13OCT08XN
56636.206   36.118450845083    6.989817201861    0.1981    0.2767  -0.045   15   0221+067 0221+067 13DEC09XA
56638.251   36.118450760667    6.989817440444    0.1089    0.2744  -0.070  115   0221+067 0221+067 13DEC11XB
56646.272   36.118450886875    6.989817139500    0.4287    0.2258  -0.464   19   0221+067 0221+067 13DEC19XE
56653.270   36.118450763333    6.989817004250    0.1989    0.4682   0.021   30   0221+067 0221+067 13DEC26XE
56903.207   36.118450696875    6.989817099556    0.3617    0.6035  -0.756    3   0221+067 0221+067 14SEP02XA
56982.269   36.118450924167    6.989817135639    0.2114    0.6446   0.274   17   0221+067 0221+067 14NOV20XE
57056.207   36.118450753583    6.989817168333    0.1804    0.4091   0.046   35   0221+067 0221+067 15FEB02XA
57056.207   36.118450740292    6.989817184806    0.8601    6.4902   0.123   35   0221+067 0221+067 15FEB02XA
57147.209   36.118450969250    6.989817145333    0.5613    0.2874   0.316   11   0221+067 0221+067 15MAY04XA
57147.209   36.118451013167    6.989817058667    1.1744    8.6587  -0.041   11   0221+067 0221+067 15MAY04XA
57218.232   36.118450902000    6.989817122722    0.3947    0.4494  -0.213   24   0221+067 0221+067 15JUL14XN
57218.232   36.118450901458    6.989817114778    0.3947    0.4494  -0.213   24   0221+067 0221+067 15JUL14XN
57219.251   36.118450945583    6.989817307111    0.1070    0.2120   0.068  180   0221+067 0221+067 15JUL15XA
57287.206   36.118450812625    6.989817036694    0.3277    0.1729   0.234   14   0221+067 0221+067 15SEP21XA
57350.208   36.118451139208    6.989817236778    0.7647    0.3209   0.449    4   0221+067 0221+067 15NOV23XA
57371.001   36.118448925375    6.989818799333   88.7067  180.6634   0.981    1   0221+067 0221+067 15DEC14XN
57372.225   36.118450633417    6.989817308778    0.8048    4.1928   0.852    3   0221+067 0221+067 15DEC15XH
57444.270   36.118451309833    6.989816455528    1.1067    5.7414   0.127    6   0221+067 0221+067 16FEB25XE
57493.269   36.118450637625    6.989817386556    0.4994    4.0105  -0.695   15   0221+067 0221+067 16APR14XE
57500.271   36.118451168083    6.989817095194    0.8917    6.7648   0.207   47   0221+067 0221+067 16APR21XE
57512.207   36.118451675875    6.989821194389    4.5414   28.6432   0.979    7   0221+067 0221+067 16MAY03XA
57521.269   36.118450791542    6.989817623556    1.1589    6.1858   0.312   14   0221+067 0221+067 16MAY12XE
57595.206   36.118450771292    6.989816452333    0.8560    6.2085   0.025   36   0221+067 0221+067 16JUL25XA
