#-----------------------------------------------------------------------------------------------------------
#                  R.A. (o)          Dec. (o)        Err. (mas)     Corr. Del.       IERS      IVS
#-----------------------------------------------------------------------------------------------------------
50242.333  154.545783727708   35.710955852361    0.2010    0.3195  -0.131   90   1015+359 1015+359 96JUN07XV
53503.201  154.545783719542   35.710956011278    0.7377    0.7781   0.171   38   1015+359 1015+359 05MAY12XV
53560.315  154.545790007708   35.710945017111    0.3272    0.3680   0.105   81   1015+359 1015+359 05JUL08XV
53561.356  154.545783609250   35.710955783139    0.4493    0.4699  -0.003   89   1015+359 1015+359 05JUL09XV
53572.467  154.545783536333   35.710955584556    0.4691    0.4997   0.055   45   1015+359 1015+359 05JUL20XV
53915.981  154.545783682083   35.710955550250    0.3568    0.4768   0.168   61   1015+359 1015+359 06JUN29XV
54482.250  154.545783699833   35.710955666528    0.4710    0.7649  -0.452   11   1015+359 1015+359 08JAN16XA
54747.228  154.545783550042   35.710955493083    0.6315    0.9593   0.168   30   1015+359 1015+359 08OCT07XA
54816.209  154.545783771125   35.710955767278    0.0982    0.1874   0.062   69   1015+359 1015+359 08DEC15XA
54845.228  154.545783660583   35.710955884111    0.3395    0.6088  -0.166    8   1015+359 1015+359 09JAN13XA
54880.208  154.545783800125   35.710956002611    0.1709    0.2830   0.303   32   1015+359 1015+359 09FEB17XA
54949.207  154.545783841458   35.710955963389    0.1896    0.2483  -0.002   25   1015+359 1015+359 09APR27XA
54991.208  154.545783740375   35.710956005972    0.2157    0.2285  -0.201   24   1015+359 1015+359 09JUN08XA
55089.208  154.545783608125   35.710955884361    0.2642    0.3085   0.100   15   1015+359 1015+359 09SEP14XA
55154.248  154.545783729250   35.710955825556    0.1246    0.1594  -0.089  135   1015+359 1015+359 09NOV18XA
55180.206  154.545783781625   35.710955888222    0.1697    0.2335   0.056   15   1015+359 1015+359 09DEC14XA
55208.206  154.545783707833   35.710955925722    0.3330    0.3709   0.002   15   1015+359 1015+359 10JAN11XA
55342.209  154.545783727542   35.710955797639    0.1537    0.2813  -0.172   70   1015+359 1015+359 10MAY25XA
