#-----------------------------------------------------------------------------------------------------------
#                  R.A. (o)          Dec. (o)        Err. (mas)     Corr. Del.       IERS      IVS
#-----------------------------------------------------------------------------------------------------------
53222.919  293.187032596292  -45.610535811194    0.5242    1.3363   0.251    5   1929-457 1929-457 04AUG05XN
53382.230  293.187032202917  -45.610536887611    0.7897    2.1173  -0.028    4   1929-457 1929-457 05JAN11XN
53446.251  293.187032288833  -45.610535894167    1.2696    4.2072  -0.519    4   1929-457 1929-457 05MAR16XN
53520.196  293.187032668917  -45.610535422139    0.9284    1.7307   0.597    3   1929-457 1929-457 05MAY29XN
53568.621  293.187032321833  -45.610535724111    0.7248    2.5656  -0.203    9   1929-457 1929-457 05JUL17XN
53850.956  293.187032016458  -45.610535071417    2.0764    1.1940  -0.673    7   1929-457 1929-457 06APR25XN
54123.998  293.187032591917  -45.610534884222    0.7393    2.5712   0.102    6   1929-457 1929-457 07JAN23XN
54249.188  293.187032251083  -45.610535451722    0.7041    1.3283   0.197    5   1929-457 1929-457 07MAY28XN
54439.231  293.187032361083  -45.610535283583    0.9572    2.9197   0.296    4   1929-457 1929-457 07DEC04XN
54552.195  293.187032436000  -45.610535620750    0.6822    1.0361  -0.160    7   1929-457 1929-457 08MAR26XN
57407.230  293.187031343833  -45.610533033528    0.8860    2.8158  -0.604   24   1929-457 1929-457 16JAN19XA
57548.250  293.187032554458  -45.610535612833    0.8426    0.6221  -0.077   11   1929-457 1929-457 16JUN08XA
