#-----------------------------------------------------------------------------------------------------------
#                  R.A. (o)          Dec. (o)        Err. (mas)     Corr. Del.       IERS      IVS
#-----------------------------------------------------------------------------------------------------------
45138.311  309.654311695083   51.320184025833    3.7272    2.5838   0.297   13   2037+511 3C418    82JUN17X 
45258.709  309.654310500042   51.320181984389   31.5787   14.3920  -0.820   28   2037+511 3C418    82OCT16XA
45264.761  309.654316939833   51.320176750472   42.2375   33.2782  -0.267    7   2037+511 3C418    82OCT21XA
45266.021  309.654313270125   51.320184660500    5.3214    2.1863   0.192   40   2037+511 3C418    82OCT23XA
45387.463  309.654322038792   51.320191514111   80.2501   44.8916   0.133    7   2037+511 3C418    83FEB21X 
45495.343  309.654312896833   51.320184905222    2.5759    2.9106   0.002   30   2037+511 3C418    83JUN09X 
45513.138  309.654315332042   51.320181417944    5.6450    4.8036  -0.803   62   2037+511 3C418    83JUN27XA
45514.873  309.654312789333   51.320184729333    7.1458    2.9651  -0.593   73   2037+511 3C418    83JUN29X 
45569.237  309.654310725167   51.320180515111   15.2148   17.7770   0.254   24   2037+511 3C418    83AUG22XJ
45572.232  309.654313966167   51.320185935917   10.3510    7.7682   0.027   32   2037+511 3C418    83AUG25XJ
45574.460  309.654309353375   51.320179607056    9.3135    7.3844   0.088   23   2037+511 3C418    83AUG27X 
45578.288  309.654325580958   51.320186261000   20.9754   16.7834  -0.165   17   2037+511 3C418    83AUG31X 
45639.263  309.654317360667   51.320187071806   19.7121   12.8000   0.315   24   2037+511 3C418    83OCT31X 
45642.206  309.654303994333   51.320175380472   30.0873   31.4192   0.637    8   2037+511 3C418    83NOV03X 
45644.241  309.654310693708   51.320182033667    6.4120   12.9176  -0.350   22   2037+511 3C418    83NOV05X 
45647.050  309.654316333750   51.320181293611    8.0903    7.5802  -0.569   18   2037+511 3C418    83NOV08X 
45649.121  309.654312245792   51.320185729806   16.1605   16.1531   0.931    4   2037+511 3C418    83NOV10X 
45651.181  309.654336487125   51.320198923056   47.4316   45.1850   0.441   10   2037+511 3C418    83NOV12X 
45725.301  309.654311709208   51.320184248333    2.3792    2.2749  -0.555   18   2037+511 3C418    84JAN25X 
45751.182  309.654313337292   51.320184798528   36.1543   22.4367  -0.085   11   2037+511 3C418    84FEB20X 
45754.159  309.654313726500   51.320186256639   12.3664   10.8295   0.404   12   2037+511 3C418    84FEB23X 
45757.180  309.654310575875   51.320184645889   19.0117   13.7037   0.348    9   2037+511 3C418    84FEB26X 
45760.182  309.654292825458   51.320171537750   85.5845   73.9978  -0.249    6   2037+511 3C418    84FEB29X 
