#-----------------------------------------------------------------------------------------------------------
#                  R.A. (o)          Dec. (o)        Err. (mas)     Corr. Del.       IERS      IVS
#-----------------------------------------------------------------------------------------------------------
45258.709  263.261270007375  -13.080429559694   13.8178   10.2798   0.406   19   1730-130 NRAO530  82OCT16XA
45266.021  263.261273004083  -13.080432261111    2.5066    6.8739   0.295   27   1730-130 NRAO530  82OCT23XA
45495.343  263.261273930500  -13.080429652667    1.3804    4.9091  -0.295   16   1730-130 NRAO530  83JUN09X 
45513.138  263.261276526833  -13.080432633444    3.1033    4.4444  -0.007   50   1730-130 NRAO530  83JUN27XA
45514.873  263.261274623500  -13.080432257583    2.5956    5.2959   0.349   56   1730-130 NRAO530  83JUN29X 
45569.237  263.261283456958  -13.080438248528   11.5349   25.6479   0.133   28   1730-130 NRAO530  83AUG22XJ
45572.232  263.261272562083  -13.080428194611    5.1393   11.0053   0.050   34   1730-130 NRAO530  83AUG25XJ
45574.460  263.261274635167  -13.080437113333    5.5330   10.5109   0.160   23   1730-130 NRAO530  83AUG27X 
45578.288  263.261274993375  -13.080438961278    9.4226   18.7649  -0.055   24   1730-130 NRAO530  83AUG31X 
45637.130  263.261272867833  -13.080450573944   22.9368   53.1400   0.229    4   1730-130 NRAO530  83OCT29X 
45639.263  263.261273360167  -13.080435407556   19.6462   24.8552   0.501    7   1730-130 NRAO530  83OCT31X 
45642.206  263.261274563875  -13.080426093250   26.1064   31.6550   0.449    8   1730-130 NRAO530  83NOV03X 
45644.241  263.261273684167  -13.080430599194    7.8816   12.7045   0.627    8   1730-130 NRAO530  83NOV05X 
45647.050  263.261274329292  -13.080437359278    4.6787   11.3579   0.332   23   1730-130 NRAO530  83NOV08X 
45651.181  263.261259957708  -13.080398268278   81.8696   82.6629  -0.651    5   1730-130 NRAO530  83NOV12X 
45751.182  263.261268401833  -13.080423665472   23.4335   54.4856  -0.246    4   1730-130 NRAO530  84FEB20X 
45754.159  263.261270398208  -13.080437753278    7.6910   16.8214  -0.265   11   1730-130 NRAO530  84FEB23X 
45757.180  263.261272744042  -13.080434445361   18.4513   26.1343   0.456    5   1730-130 NRAO530  84FEB26X 
45760.182  263.261288730667  -13.080418449222   29.5217   82.8949  -0.286    8   1730-130 NRAO530  84FEB29X 
45763.272  263.261271706333  -13.080423049444   70.3020   50.3498   0.582    5   1730-130 NRAO530  84MAR03X 
45800.225  263.261315621000  -13.080457117417   33.4677   38.3540  -0.607   14   1730-130 NRAO530  84APR09X 
45803.179  263.261274341000  -13.080430167944    2.5035    4.8611   0.434   57   1730-130 NRAO530  84APR12X 
45808.132  263.261274167083  -13.080428731972    1.9564    4.8037   0.178   28   1730-130 NRAO530  84APR17X 
45813.184  263.261275344292  -13.080427733361    3.1620    6.8779  -0.005   16   1730-130 NRAO530  84APR22X 
45815.985  263.261273131250  -13.080429089778    6.5414   11.8286  -0.254    9   1730-130 NRAO530  84APR25X 
45817.282  263.261274424208  -13.080430176806    0.6787    3.3467  -0.462   35   1730-130 NRAO530  84APR26X 
45996.174  263.261273853042  -13.080435511694    5.9402   13.2622  -0.323   23   1730-130 NRAO530  84OCT22X 
45999.162  263.261273513042  -13.080433578611    4.6116   12.1009  -0.227   33   1730-130 NRAO530  84OCT25X 
46002.153  263.261273580708  -13.080431838389    3.8541   10.3689  -0.215   32   1730-130 NRAO530  84OCT28X 
46005.177  263.261273710667  -13.080431968194    5.1614   12.8381  -0.125   29   1730-130 NRAO530  84OCT31X 
46075.225  263.261273210417  -13.080422368083   11.3847   38.5247  -0.748   16   1730-130 NRAO530  85JAN09X 
46078.213  263.261275378375  -13.080431678194    6.1259   18.5957  -0.016   25   1730-130 NRAO530  85JAN12X 
46081.171  263.261274328208  -13.080435367417    6.0812   22.9294  -0.604   18   1730-130 NRAO530  85JAN15X 
46084.258  263.261268827583  -13.080440018028   10.3493   20.7929  -0.029   13   1730-130 NRAO530  85JAN18X 
