## This list was generated at 2016-10-26 00:24:10
## Data file: GR.rank
## Global Spin and Glide vectors of selected source subsets.
##data format
##Num   w_tol   w_x   w_y   w_z
##            (Expectation | Std)
##unit: uas/yr
############################################################################
131      9.0850      9.0538      1.9633      5.3379     -8.6536      5.1154      1.9491      5.2261      4.9624      9.0538     -3.1634      5.3379     -3.7308      5.1154      0.8362      5.2261
132      8.7616      9.0557      2.9507      5.3375     -8.1341      5.1115      1.3763      5.2335      5.4994      9.0557     -2.9568      5.3375     -4.6295      5.1115      0.2618      5.2335
133      8.6130      9.0242      3.2801      5.3323     -7.9350      5.0865      0.6785      5.2087      5.0181      9.0242     -3.0660      5.3323     -3.9504      5.0865      0.4185      5.2087
134      8.3173      8.9621      3.1515      5.3030     -7.6580      5.0458      0.7748      5.1709      5.2779      8.9621     -3.2510      5.3030     -4.0989      5.0458      0.6973      5.1709
135      8.0943      8.8933      2.9186      5.2541     -7.5227      5.0199      0.6388      5.1271      5.0560      8.8933     -3.0234      5.2541     -4.0289      5.0199      0.4358      5.1271
136      7.1249      8.9590      2.5387      5.3023     -6.3817      5.0504      1.8955      5.1616      3.4657      8.9590     -1.9370      5.3023     -2.8227      5.0504     -0.5396      5.1616
137      6.9601      8.9097      2.8928      5.2755     -6.0350      5.0262      1.9113      5.1274      3.4683      8.9097     -2.0867      5.2755     -2.7691      5.0262     -0.0830      5.1274
138      6.9270      8.8459      3.0634      5.2296     -5.9210      4.9910      1.8816      5.0981      3.4487      8.8459     -2.1738      5.2296     -2.6695      4.9910     -0.2049      5.0981
139      6.0389      8.8409      2.7075      5.2234     -5.2809      4.9967      1.1179      5.0901      3.2236      8.8409     -1.2115      5.2234     -2.8434      4.9967     -0.9162      5.0901
140      6.2658      8.7958      2.7988      5.1915     -5.5560      4.9785      0.7468      5.0625      3.3986      8.7958     -1.6481      5.1915     -2.7752      4.9785     -1.0641      5.0625
141      6.3673      8.7377      2.8603      5.1646     -5.6444      4.9420      0.7081      5.0250      3.3651      8.7377     -1.6057      5.1646     -2.7182      4.9420     -1.1647      5.0250
142      6.5823      8.6935      3.2416      5.1395     -5.6418      4.9092      0.9946      5.0061      2.9918      8.6935     -1.6415      5.1395     -2.2636      4.9092     -1.0643      5.0061
143      6.6013      8.6318      3.2857      5.0947     -5.6521      4.8890      0.9137      4.9648      3.0718      8.6318     -1.7219      5.0947     -2.2974      4.8890     -1.0922      4.9648
144      6.8373      8.5849      3.1694      5.0664     -5.9977      4.8544      0.8553      4.9463      3.2413      8.5849     -2.0063      5.0664     -2.2021      4.8544     -1.2774      4.9463
145      6.8811      8.5320      3.2208      5.0415     -6.0324      4.8265      0.7659      4.9074      3.2439      8.5320     -2.0480      5.0415     -2.1334      4.8265     -1.3331      4.9074
