#  Radio source position difference from decimation tests (Clean sample)
#  Columns  Units   Meaning
#     1      -      IVS designation
#     2     deg     Right ascension(odd session)
#     3     deg     Declination(odd session)
#     4     mas     Difference of RA*cos(Dec)
#     5     mas     Difference of Declination
#     6     mas     Formal uncertainty of difference in RA*cos(Dec)
#     7     mas     Formal uncertainty of difference in declination
#     8     mas     Minimum semi-major axis of error ellipse
#     9     mas     Angular separation
#    10      -      Normalized separation
#    10      -      Mean number of sessions in two solutions
#    11      -      Mean number of observations in two solutions
#  Created date: 27/04/2020 by decimation_solution_xmatch.ipynb.
#  Original data: ../data/deci-test{1,2}b.cat
 0422+004   66.1951752597   +0.6017581806     -0.0299     +0.0796      0.0330      0.0440      0.0298      0.0850    1.97      66      1873 
 0422-380   66.1760154446  -37.9391067364     -0.0471     +0.0616      0.0461      0.0619      0.0408      0.0775    1.48      54       924 
 0423+051   66.6525171024   +5.3055200323     -0.0505     -0.4043      0.1390      0.2370      0.1409      0.4074    1.76      12       181 
 0423+233   66.7322283633  +23.4610092237     -0.0020     -0.2891      0.1911      0.2626      0.0771      0.2891    1.12       7       200 
 0425+048   66.9482104760   +4.9523127187     -0.1772     +0.3546      0.2796      0.3107      0.1146      0.3964    1.27      12       176 
 0426+273   67.4706698815  +27.4105211362     +0.0575     -0.1098      0.0336      0.0522      0.0309      0.1240    2.75      39      1297 
 0426-380   67.1684344571  -37.9387724126     -0.0236     +0.0248      0.0241      0.0377      0.0251      0.0342    1.24      53      3084 
 0430+289   68.4076244325  +29.0987436317     +0.0434     -0.0104      0.0280      0.0401      0.0245      0.0446    1.58     110      2630 
 0434-188   69.2561780588  -18.7468370897     -0.0433     +0.0871      0.0386      0.0757      0.0525      0.0973    1.35     208      2032 
 0436-129   69.6459208653  -12.8509330701     -0.0488     +0.0558      0.0472      0.0711      0.0394      0.0741    1.33      59      1234 
 0437-454   69.7535610978  -45.3729342114     +0.0063     -0.0389      0.0304      0.0459      0.0320      0.0394    0.89      85      1697 
 0440+345   70.8818133389  +34.6851844387     +0.0059     -0.0911      0.0344      0.0467      0.0330      0.0913    1.95      39      1818 
 0442+389   71.5478917967  +39.0047499613     +0.0481     -0.1645      0.0553      0.0880      0.0577      0.1714    2.17      43       899 
 0446+112   72.2819629297  +11.3579434417     +0.0109     +0.0220      0.0143      0.0164      0.0112      0.0245    1.57     190      8051 
 0454+844   77.1765146726  +84.5345955876     +0.0190     -0.0446      0.0197      0.0221      0.0144      0.0485    2.22     220      6190 
 0454-463   73.9615520248  -46.2662999441     -0.0565     -0.0644      0.0276      0.0333      0.0233      0.0857    2.63      73      3262 
 0454-810   72.5226675604  -81.0172865049     -0.0312     -0.0414      0.0212      0.0220      0.0138      0.0518    2.33      93      6495 
 0457+024   74.9668777414   +2.4919934904     -0.0917     +0.0335      0.0832      0.1044      0.0702      0.0976    1.16      42       984 
 0458+138   75.4386284252  +13.9353389575     -0.1345     +0.0385      0.0729      0.1269      0.0865      0.1399    1.86      25       489 
 0458-020   75.3033745205   -1.9872934456     -0.0065     +0.0101      0.0076      0.0105      0.0073      0.0120    1.23    1375     42549 
 0459+060   75.5643580822   +6.1520816527     +0.4607     +0.0684      0.1982      0.1743      0.1276      0.4657    2.38       9       205 
 0459+135   75.6384146757  +13.6363774539     +0.1092     -0.0266      0.0991      0.1261      0.0863      0.1124    1.15       7       216 
 0500+019   75.8383215419   +2.0512990403     +0.0640     +0.1296      0.0857      0.1382      0.0977      0.1446    1.47      14       321 
 0502+049   76.3466030073   +4.9952012728     -0.0190     +0.1030      0.0589      0.0757      0.0480      0.1047    1.39      20       611 
 0503-608   76.0070879662  -60.8312609577     -0.4160     +0.1159      0.2350      0.2235      0.1841      0.4319    2.20      10        45 
 0506+101   77.3644044475  +10.1957222804     -0.0294     +0.0295      0.0344      0.0446      0.0298      0.0417    1.03      77      1773 
 0506-612   76.6832864580  -61.1613872144     +0.0026     -0.0817      0.0530      0.0551      0.0329      0.0818    1.48      87       777 
 0507+179   77.5098713763  +18.0115504382     +0.0359     -0.0209      0.0392      0.0455      0.0325      0.0416    0.98      48      1260 
 0508+138   77.9096652702  +13.9553314455     +0.0213     -0.1894      0.1211      0.1371      0.0974      0.1906    1.42       8       199 
 0511-220   78.4546429957  -21.9878033194     +0.0127     +0.0745      0.1003      0.1675      0.1190      0.0756    0.51      13       247 
 0515+208   79.5159354869  +20.9145826101     +0.1234     -0.0378      0.0392      0.0608      0.0423      0.1291    3.17      50      1232 
 0516-621   79.1871924060  -62.1181637137     +0.0835     +0.0029      0.0280      0.0344      0.0238      0.0836    2.98      70      2217 
 0521-365   80.7416026764  -36.4585697873     -0.0043     +0.0911      0.0173      0.0285      0.0197      0.0912    3.25     145      5467 
 0522-611   80.6434395122  -61.1325371195     -0.0035     -0.0061      0.0864      0.1143      0.0759      0.0070    0.06      26       201 
 0524+034   81.8862726731   +3.5254212666     +0.0000     +0.0040      0.0343      0.0523      0.0357      0.0040    0.08      75      1784 
 0524-460   81.3808340422  -45.9651902872     +0.3561     -0.0245      0.1612      0.2073      0.1338      0.3569    2.23      20       112 
 0524-485   81.5694638493  -48.5102199674     +0.0942     +0.0655      0.0737      0.1296      0.0904      0.1148    1.30      24       236 
 0528-250   82.5331782822  -25.0583054089     +0.0369     +0.0306      0.0669      0.1041      0.0681      0.0479    0.67      25       587 
 0529+075   83.1624935873   +7.5453740008     -0.2709     +0.9691      0.8181      0.8824      0.6071      1.0063    1.14       9        74 
 0529+483   83.3161074648  +48.3813354884     +0.0175     -0.0144      0.0084      0.0102      0.0071      0.0226    2.46     231     25419 
 0530-727   82.3751757270  -72.7579187389     -0.0216     -0.0187      0.0381      0.0411      0.0279      0.0285    0.74     132      1266 
 0534-340   84.1184681633  -34.0198522951     -0.0286     +0.1566      0.0490      0.0754      0.0533      0.1592    2.22      64      1088 
 0534-611   83.6490521177  -61.1019647910     +0.1101     -0.1019      0.0795      0.0938      0.0658      0.1500    1.82      25       280 
 0536+145   84.9265249757  +14.5626560266     +0.0544     -0.0353      0.0206      0.0306      0.0197      0.0648    2.83     145      3502 
 0537-158   84.8833755337  -15.8417558442     -0.2684     -0.7704      0.1719      0.3390      0.1732      0.8158    2.81      15       134 
 0537-286   84.9761728306  -28.6655411357     -0.0044     -0.0065      0.0187      0.0225      0.0147      0.0078    0.37     204      6322 
 0537-441   84.7098398340  -44.0858163855     +0.0041     +0.0140      0.0085      0.0122      0.0086      0.0146    1.25    1123     40690 
 0539-057   85.4086807062   -5.6970634585     +0.1032     -0.2639      0.0859      0.1539      0.0987      0.2833    1.97      18       371 
 0544+273   86.8922871754  +27.3657896057     +0.0022     +0.0115      0.0182      0.0256      0.0181      0.0117    0.48     151      4851 
 0547+234   87.6974620670  +23.4467158520     +0.0694     +0.0846      0.2053      0.2831      0.1504      0.1094    0.47      11        79 
 0548+378   88.0747371625  +37.9070228864     +0.0969     -0.1271      0.0508      0.0618      0.0410      0.1598    2.76      46       808 
 0549-575   87.5399174950  -57.5401101559     +0.1372     -0.1735      0.0644      0.0924      0.0659      0.2212    3.27      27       312 
 0552+398   88.8783567237  +39.8136569352     +0.0061     -0.0137      0.0057      0.0073      0.0051      0.0150    2.11    2395    213440 
 0554+242   89.2696399698  +24.2320274329     +0.2482     +0.2106      0.0870      0.1320      0.0752      0.3255    3.15      14       359 
 0556+238   89.8834713942  +23.8983129932     +0.0253     +0.0234      0.0122      0.0211      0.0146      0.0345    2.36     438      9552 
 0600+177   90.7880427550  +17.7046695996     -0.0405     +0.0821      0.0446      0.0644      0.0462      0.0915    1.42      42       990 
 0601+245   91.2296724997  +24.4986212511     +0.2811     -0.0004      0.0743      0.0868      0.0570      0.2811    3.79      15       194 
 0602+673   91.9694650573  +67.3487250161     +0.0050     -0.0220      0.0078      0.0093      0.0065      0.0225    2.39     512     38702 
 0605-085   91.9987468255   -8.5805495084     -0.0139     +0.0738      0.0475      0.0711      0.0461      0.0751    1.05      40       915 
 0606-223   92.2486951770  -22.3391546437     +0.0166     +0.0202      0.0211      0.0239      0.0162      0.0261    1.17     148      3686 
 0609+607   93.5994423860  +60.7727099643     -0.0359     -0.0598      0.0497      0.0627      0.0427      0.0697    1.30      19       940 
 0610+260   93.4589131698  +26.0768666449     -0.2580     +0.1386      0.1431      0.1440      0.0988      0.2929    1.98      12       227 
 0611+131   93.4903864821  +13.1126113928     +0.0365     +0.1843      0.0566      0.1168      0.0772      0.1879    1.79      19       604 
 0613+570   94.3205106915  +57.0212286724     -0.0108     +0.0306      0.0217      0.0225      0.0148      0.0324    1.44      81      4385 
 0615+820   96.5125258913  +82.0404355278     -0.1099     -0.0101      0.0500      0.0534      0.0311      0.1104    2.22      25       928 
 0620+389   96.0792553691  +38.9468711273     +0.0297     -0.0482      0.0583      0.0763      0.0533      0.0566    0.76      12       577 
 0627-199   97.3490077637  -19.9888121186     -0.0061     +0.0706      0.0243      0.0278      0.0180      0.0708    2.56     117      2897 
 0629-418   97.7999918099  -41.9074852710     +0.0809     -0.4468      0.1552      0.2902      0.1907      0.4540    1.81      22       160 
 0632-235   98.7458374979  -23.5866547982     -0.0119     +0.0734      0.0470      0.0485      0.0352      0.0744    1.54      53       954 
 0636+680  100.5177391191  +67.9765613341     -0.1103     +0.0104      0.0414      0.0448      0.0320      0.1108    2.67      42      1470 
