J002445.9-041201 0022-044 0022-044 V 00 24 45.98322022 -04 12 01.5488383 0.00001649 0.0005258 -0.181 50576.2 50576.2 50576.2    1     64
J002524.2-222747 0022-227 0022-227 V 00 25 24.24744536 -22 27 47.5969650 0.00002431 0.0008110 -0.063 54088.1 54088.1 54088.1    1     78
J002526.1+391935 0022+390 0022+390 V 00 25 26.15767775  39 19 35.4395037 0.00001290 0.0002575 -0.425 50242.8 50242.8 50242.8    1     75
J002549.1-260212 0023-263 0023-263 V 00 25 49.15626788 -26 02 12.6149312 0.00007109 0.0020401  0.375 52409.7 52409.7 52409.7    1     28
J002641.7+350842 OB338    0024+348 V 00 26 41.72457427  35 08 42.2765490 0.00023308 0.0047705 -0.612 50219.8 50219.8 50219.8    1     12
J002651.4-111252 0024-114 0024-114 V 00 26 51.44303605 -11 12 52.4253828 0.00006387 0.0016862  0.223 53552.8 53552.8 53552.8    1     30
J002703.2+595852 0024+597 0024+597 V 00 27 03.28647270  59 58 52.9600213 0.00026821 0.0017568  0.173 49577.0 49577.0 49577.0    1     11
J002705.7+092957 0024+092 0024+092 V 00 27 05.79362565  09 29 57.7635423 0.00005079 0.0009324  0.339 52306.7 52306.7 52306.7    1     28
J002715.3+224158 0024+224 0024+224 N 00 27 15.37153913  22 41 58.0688698 0.00004355 0.0006729 -0.137 50621.1 50085.5 54664.7    3    120
J002829.8+200026 0025+197 0025+197 N 00 28 29.81848608  20 00 26.7443060 0.00001399 0.0003630 -0.143 50454.5 50085.5 54837.7    5    209
J002900.9-011341 0026-015 0026-015 V 00 29 00.98604496 -01 13 41.7604847 0.00004920 0.0009446  0.369 53126.1 53126.1 53126.1    1     36
J002903.5+050934 0026+048 0026+048 V 00 29 03.59227306  05 09 34.8676363 0.00015914 0.0023565 -0.513 49914.7 49914.7 49914.7    1     30
J002914.2+345632 0026+346 0026+346 N 00 29 14.24246572  34 56 32.2471186 0.00003535 0.0004340  0.457 49505.8 47011.4 51386.3   14    234
J002945.8+055440 0027+056 0027+056 N 00 29 45.89631066  05 54 40.7124201 0.00001584 0.0003807 -0.175 50645.2 49914.7 54643.7    2    123
J003014.4+703740 0027+703 0027+703 V 00 30 14.41300212  70 37 40.0605498 0.00003928 0.0003408 -0.046 49827.5 49827.5 49827.5    1    117
J003031.8-021156 0027-024 0027-024 V 00 30 31.82375224 -02 11 56.1335027 0.00001515 0.0004998 -0.209 53130.3 53126.1 53134.5    2     68
J003156.4-142619 0029-147 0029-147 V 00 31 56.41188946 -14 26 19.3470091 0.00006460 0.0018802 -0.534 53129.4 53126.1 53134.5    2     36
J003443.4+275425 0032+276 0032+276 V 00 34 43.48618479  27 54 25.7213732 0.00002177 0.0005738 -0.263 50219.8 50219.8 50219.8    1     55
J003525.3+613030 0032+612 0032+612 N 00 35 25.31063011  61 30 30.7613057 0.00006099 0.0004981  0.307 53460.9 52620.7 53552.8    2     71
J003544.0+143801 0033+143 0033+143 V 00 35 44.08792240  14 38 01.9720229 0.00002541 0.0008077  0.142 54112.8 54112.8 54112.8    1     49
J003546.2-083554 0033-088 0033-088 V 00 35 46.25051310 -08 35 54.0449447 0.00014899 0.0049037 -0.889 53523.9 53523.9 53523.9    1      6
J003635.1+143403 0033+142 0033+142 V 00 36 35.10909957  14 34 03.6202098 0.00003150 0.0007800 -0.210 52409.7 52409.7 52409.7    1     46
J003714.8-214524 0034-220 0034-220 V 00 37 14.82592389 -21 45 24.7135356 0.00005181 0.0014307 -0.567 54088.1 54088.1 54088.1    1     38
J003726.0+110950 0034+108 0034+108 V 00 37 26.04142426  11 09 50.9210655 0.00002158 0.0006157 -0.274 49914.7 49914.7 49914.7    1    108
J003732.1+080813 0034+078 0034+078 V 00 37 32.19717614  08 08 13.0574396 0.00001688 0.0005158 -0.234 53561.9 53561.9 53561.9    1     77
J003746.1+365910 0035+367 0035+367 V 00 37 46.14323988  36 59 10.8850961 0.00028491 0.0027156  0.740 50242.8 50242.8 50242.8    1     12
J003758.2+240711 0035+238 0035+238 N 00 37 58.29982404  24 07 11.8699687 0.00016333 0.0046830 -0.479 54292.7 54292.7 54292.7    1     12
J003814.7-245902 0035-252 0035-252 N 00 38 14.73550693 -24 59 02.2351862 0.00000815 0.0001397 -0.095 52498.1 50632.3 54907.7    7    301
J003818.0+122731 0035+121 0035+121 V 00 38 18.01644892  12 27 31.2516734 0.00064141 0.0189996 -0.982 50115.9 50085.5 50156.3    2     14
J003820.5-020740 0035-024 0035-024 N 00 38 20.52934827 -02 07 40.5476126 0.00001584 0.0004962 -0.410 54125.8 54125.8 54125.8    1     82
J003820.7-032958 0035-037 0035-037 V 00 38 20.79434604 -03 29 58.9622726 0.00002398 0.0007560 -0.284 53573.0 53573.0 53573.0    1     77
J003824.8+413706 0035+413 0035+413 D 00 38 24.84359231  41 37 06.0003032 0.00000499 0.0000613 -0.035 52262.4 49422.9 54887.7   18   1024
J003828.4+503525 0035+503 0035+503 V 00 38 28.41348698  50 35 25.8332986 0.00010360 0.0006748 -0.215 53651.4 50306.3 54112.8    2     33
J003829.9-212004 0036-216 0036-216 V 00 38 29.95469596 -21 20 04.0231282 0.00015427 0.0033589  0.409 50661.5 50632.3 50688.3    2     48
J003906.2-094246 0036-099 0036-099 V 00 39 06.29166037 -09 42 46.8868232 0.00004123 0.0017971 -0.092 54088.1 54088.1 54088.1    1     15
J003916.9-185405 0036-191 0036-191 V 00 39 16.92438996 -18 54 05.6200081 0.00033411 0.0099397  0.751 53560.8 53560.8 53560.8    1      8
J003939.6+141157 0037+139 0037+139 N 00 39 39.61959335  14 11 57.5567419 0.00001465 0.0003107 -0.249 50925.2 50085.5 53193.7    6    195
J003946.9+490033 0037+487 0037+487 V 00 39 46.99884357  49 00 33.1753187 0.00002986 0.0005479  0.155 50306.3 50306.3 50306.3    1     80
J004007.8-590352 0037-593 0037-593 N 00 40 07.84908888 -59 03 52.7640423 0.00006916 0.0007714  0.327 53594.7 52887.6 54457.4    5     30
J004017.5-324327 0037-329 0037-329 V 00 40 17.54075021 -32 43 27.8244134 0.00009427 0.0023084 -0.375 52306.7 52306.7 52306.7    1     19
J004030.6-322520 0038-326 0038-326 V 00 40 30.65507682 -32 25 20.3346836 0.00042124 0.0171017  0.619 52306.7 52306.7 52306.7    1      9
J004057.6-014632 0038-020 0038-020 V 00 40 57.61158383 -01 46 32.0264563 0.00001289 0.0004074 -0.354 50576.2 50576.2 50576.2    1     65
J004117.2+133927 0038+133 0038+133 V 00 41 17.21099103  13 39 27.5274745 0.00011465 0.0019549 -0.270 54112.8 54112.8 54112.8    1     19
J004204.5+232001 0039+230 0039+230 N 00 42 04.54517179  23 20 01.0620234 0.00000425 0.0000798 -0.119 52211.0 48919.9 54795.7   21   1079
J004219.4+570836 0039+568 0039+568 N 00 42 19.45169063  57 08 36.5860772 0.00002746 0.0002988  0.207 51249.7 49577.0 54664.7    2    146
J004244.3+100949 0040+098 0040+098 V 00 42 44.37172196  10 09 49.2070344 0.00004117 0.0009743  0.450 49914.7 49914.7 49914.7    1     77
J004442.2+185505 0042+186 0042+186 V 00 44 42.22790128  18 55 05.0346529 0.00004618 0.0016799  0.593 53126.1 53126.1 53126.1    1     36
J004450.7+680302 0041+677 0041+677 V 00 44 50.75960812  68 03 02.6856161 0.00005206 0.0004657 -0.180 53560.8 53560.8 53560.8    1     59
J004607.8+245632 0043+246 0043+246 V 00 46 07.82574115  24 56 32.5243374 0.00001099 0.0002472  0.088 53128.1 53126.1 53306.8    2     91
