100    0.2640    0.21    -0.2116    0.1568    0.0170    0.13    0.12    0.13
101    0.2620    0.21    -0.2269    0.1293    0.0207    0.12    0.12    0.13
102    0.2272    0.21    -0.2087    0.0874    0.0209    0.12    0.12    0.12
103    0.2699    0.21    -0.2539    0.0876    0.0262    0.12    0.12    0.12
104    0.2199    0.21    -0.1831    0.1204    0.0181    0.12    0.12    0.12
105    0.2677    0.21    -0.2032    0.1734    0.0185    0.12    0.12    0.12
106    0.2906    0.21    -0.1990    0.2110    0.0189    0.12    0.12    0.12
107    0.2480    0.21    -0.1958    0.1509    0.0202    0.12    0.11    0.12
108    0.2278    0.21    -0.1651    0.1561    0.0156    0.12    0.11    0.12
109    0.2578    0.20    -0.1395    0.2165    0.0112    0.12    0.11    0.12
110    0.2303    0.20    -0.1695    0.1552    0.0158    0.12    0.11    0.12
111    0.2652    0.20    -0.1747    0.1989    0.0145    0.12    0.11    0.12
112    0.2252    0.20    -0.1692    0.1477    0.0157    0.12    0.11    0.12
113    0.1926    0.20    -0.1539    0.1151    0.0139    0.12    0.11    0.12
114    0.2223    0.20    -0.1974    0.1004    0.0195    0.12    0.11    0.12
115    0.2174    0.20    -0.2122    0.0416    0.0218    0.12    0.11    0.12
116    0.1823    0.20    -0.1812    -0.0076    0.0181    0.12    0.11    0.12
117    0.1901    0.20    -0.1881    0.0193    0.0196    0.12    0.11    0.12
118    0.2396    0.20    -0.2348    0.0405    0.0245    0.12    0.11    0.12
119    0.2680    0.20    -0.2662    0.0112    0.0294    0.12    0.11    0.12
120    0.2106    0.19    -0.2092    -0.0077    0.0225    0.12    0.11    0.11
121    0.1978    0.19    -0.1963    -0.0125    0.0209    0.11    0.11    0.11
122    0.2493    0.19    -0.2470    -0.0226    0.0259    0.11    0.11    0.11
123    0.2636    0.19    -0.2517    -0.0735    0.0276    0.11    0.11    0.11
124    0.2896    0.19    -0.2789    -0.0713    0.0310    0.11    0.11    0.11
125    0.3470    0.19    -0.3300    -0.1008    0.0363    0.11    0.11    0.11
126    0.3527    0.19    -0.3473    -0.0497    0.0368    0.11    0.10    0.11
127    0.3178    0.19    -0.3037    -0.0879    0.0326    0.11    0.10    0.11
128    0.3174    0.19    -0.2881    -0.1290    0.0331    0.11    0.10    0.11
129    0.2905    0.19    -0.2569    -0.1325    0.0287    0.11    0.10    0.11
130    0.2352    0.19    -0.2105    -0.1023    0.0230    0.11    0.10    0.11
131    0.2773    0.19    -0.2628    -0.0841    0.0278    0.11    0.10    0.11
132    0.3085    0.19    -0.3026    -0.0518    0.0305    0.11    0.10    0.11
133    0.2740    0.19    -0.2592    -0.0849    0.0258    0.11    0.10    0.11
134    0.2318    0.18    -0.2056    -0.1050    0.0208    0.11    0.10    0.11
135    0.2468    0.18    -0.1992    -0.1441    0.0217    0.11    0.10    0.11
136    0.2487    0.18    -0.1747    -0.1760    0.0181    0.11    0.10    0.11
137    0.2444    0.18    -0.1382    -0.2009    0.0160    0.11    0.10    0.11
138    0.2112    0.18    -0.1440    -0.1537    0.0151    0.11    0.10    0.11
139    0.2250    0.18    -0.1353    -0.1790    0.0155    0.11    0.10    0.11
140    0.2063    0.18    -0.1434    -0.1476    0.0148    0.11    0.10    0.11
141    0.1669    0.18    -0.1300    -0.1039    0.0135    0.11    0.10    0.11
142    0.1084    0.18    -0.0794    -0.0733    0.0082    0.11    0.10    0.10
143    0.1524    0.18    -0.0987    -0.1156    0.0106    0.11    0.10    0.10
144    0.1848    0.18    -0.1487    -0.1087    0.0149    0.11    0.10    0.10
145    0.1288    0.18    -0.1008    -0.0796    0.0100    0.10    0.10    0.10
146    0.1598    0.18    -0.1288    -0.0939    0.0126    0.10    0.10    0.10
147    0.1117    0.18    -0.0981    -0.0525    0.0094    0.10    0.10    0.10
148    0.0907    0.18    -0.0901    -0.0044    0.0086    0.10    0.10    0.10
149    0.1153    0.17    -0.1113    0.0282    0.0101    0.10    0.10    0.10
150    0.1350    0.17    -0.1122    0.0743    0.0102    0.10    0.10    0.10
151    0.1507    0.17    -0.1401    0.0540    0.0133    0.10    0.10    0.10
152    0.1800    0.17    -0.1743    0.0416    0.0167    0.10    0.10    0.10
153    0.2120    0.17    -0.1955    0.0800    0.0188    0.10    0.10    0.10
154    0.2047    0.17    -0.2003    0.0381    0.0179    0.10    0.10    0.10
155    0.1566    0.17    -0.1550    0.0185    0.0134    0.10    0.10    0.10
156    0.1262    0.17    -0.1165    0.0471    0.0109    0.10    0.09    0.10
157    0.1643    0.17    -0.1613    0.0279    0.0141    0.10    0.09    0.10
158    0.1536    0.17    -0.1506    0.0272    0.0132    0.10    0.09    0.10
159    0.1271    0.17    -0.1227    0.0314    0.0110    0.10    0.09    0.10
