1015+057 10  8 153.9021 0.2640 0.4365 0.1567 5.5083 0.3889 1.3091 0.3913 12
1015+359 11  8 125.4868 5.0194 8.6545 3.9738 35.7110 2.8960 3.8897 1.8423  9
1016-311  9  8 131.9783 2.2268 2.2921 1.9146 -31.3983 1.1857 0.9805 0.8419  1
1020+400 20 15 119.6897 0.9034 1.9538 1.1496 39.8043 0.4046 0.9004 0.4579  2
1022+194 20 17 147.4940 0.5115 0.6593 0.5255 19.2057 0.5386 0.5310 0.4188  5
1022-665 12 10 61.4774 6.8734 7.2945 5.6990 -66.7802 1.0239 1.9141 0.6496  2
1023+131  5  2 152.5369 0.8872 0.4503 0.3973 12.8970 0.6552 0.2690 0.3981  6
1027-186 10  8 148.9196 10.9663 17.5071 14.8047 -18.8806 14.5821 5.9430 7.5077 10
1030+074 16 13 157.1461 0.6396 0.3675 0.2019 7.1906 1.1350 0.5844 0.4094  2
1030+415 24 18 118.9568 6.4694 5.3281 3.7946 41.2684 1.7919 1.7944 0.6834  2
1032-199 18 13 149.0010 1.3613 1.4716 1.0927 -20.1929 0.9962 0.4889 0.4552  4
1034-293 30 29 138.5700 3.2271 2.3495 1.4045 -29.5674 1.1717 0.2749 0.2793  1
1034-374 12 11 125.9169 3.6938 2.5289 2.8234 -37.7375 1.0746 1.2756 0.7085  1
1038+064 20 15 159.3924 3237.6824 1.3947 0.3204 6.1714 1048.3510 1.6673 0.3418  4
1038+528 23 20 97.5441 1.6020 1.6172 0.5027 52.5578 0.8414 0.4370 0.2352  2
1039+811 23 19 25.4482 16.9687 4.0403 2.5849 80.9110 3.1304 0.8982 0.3182  3
1040+244 12  9 146.7230 0.6024 2.6669 0.2676 24.1432 0.4137 1.8041 0.1740  7
1042+071 12  7 160.0560 0.3248 0.8318 0.2184 6.9273 0.6642 1.4618 0.7131  6
1045-188 20 16 153.0523 1.6554 4.1033 1.7622 -19.1599 1.2312 1.7093 0.7994  6
1048-313 13  9 138.5799 6.3497 5.1267 4.6092 -31.6373 2.9333 2.0303 1.5456  6
1049+215 21 17 151.7899 0.7349 1.4494 0.7200 21.3312 0.6912 1.0316 0.5087  3
1053+704 21 18 55.6392 16.9532 7.6534 6.2586 70.1961 5.7415 2.3530 2.0283  2
1053+815 27 26 25.0532 14.4825 2.5912 0.9501 81.2424 3.7455 0.5526 0.2539  1
1055+018 31 28 164.5618 3258.1184 921.4095 10.9768 1.5663 2333.4050 13086.8524 305.2878  5
1057-797 28 27 28.4123 12.5221 8.0162 4.0351 -80.0650 3.5585 2.0220 1.0088  1
1059+282 10  8 146.2449 1.6656 1.1259 1.0900 27.9524 1.5047 0.9452 0.9240 11
1101+384 22 21 130.5258 0.8694 0.3913 0.3384 38.2088 0.3951 0.1564 0.1263  1
1101-536 19 14 97.6700 50.1525 12.6653 17.0401 -53.9502 23.7444 3.6033 4.7514  4
1104+728  7  4 50.0745 15.8183 3.1572 4.0120 72.5433 5.8714 1.4169 1.9166 14
1104-445 26 23 118.3081 7.1388 8.3300 1.6725 -44.8188 1.0081 3.9982 0.2773  3
1111+149 24 20 162.9738 6.9572 2.2578 2.8448 14.7075 10.1508 2.7970 4.0012  3
1116+128 14  9 165.6649 0.7045 0.2873 0.5214 12.5783 0.5270 1.0029 0.4098  4
1116-462 10  6 116.6012 2.5108 3.6074 1.7230 -46.5708 1.6493 2.8992 1.4338  7
1123+264 26 21 153.8930 1367.2214 3.4016 620.2113 26.1722 412.4946 0.8820 291.1563  7
1124-186 28 26 162.4541 4.4998 2.1602 1.0003 -18.9548 2.4272 0.3448 0.3286  2
1127-145 20 15 166.7868 2661.5721 4.0480 2.0421 -14.8242 7649.8318 11.8663 1.1639  5
1128+385 28 26 135.6319 1.0582 0.4596 0.1099 38.2552 0.4146 0.3777 0.0584  2
1130+009 25 21 173.3213 0.3493 0.5768 0.2600 0.6813 0.6556 3.8104 0.4819  2
1133-032 10  8 173.7761 0.9437 0.4739 0.5431 -3.5082 2.1024 0.9664 0.9979 10
1143-245 15 12 160.2631 2.1721 3.4709 1.8127 -24.7925 1.2178 1.4138 0.9942  6
1143-696 11  8 60.6454 4.0021 5.2339 3.7512 -69.9005 0.6412 1.8476 0.4642  2
1144+402 31 27 135.4401 11.4646 1.8691 2.2405 39.9762 4.6340 0.6815 0.7584  2
1144-379 28 26 138.8989 67.0112 10.9845 63.6445 -38.2031 100.0143 5.8179 30.9825  9
1145+268 10  8 158.2712 0.8894 0.2662 0.2647 26.5951 0.4810 0.1891 0.1973 11
1145-071 27 25 175.4863 11.2902 3.8447 2.2398 -7.4114 11.1277 4.6440 3.5342  2
1147+245 19 14 161.8492 0.3608 0.2585 0.2343 24.2983 0.2612 0.2119 0.1453  3
1148-001 10  4 177.6785 0.3385 1.0433 0.3904 -0.3984 1.3046 5.0806 1.5892 12
1149-084 10  8 176.0302 3.1298 1.5373 1.3283 -8.6843 2.1405 0.5274 0.4524 10
1150+497 16 12 115.7851 0.9093 2.1024 0.9001 49.5191 0.3676 0.9018 0.4070  3
1150+812 23 20 27.9702 73.5004 15.7048 20.1918 80.9748 21.0177 4.3630 5.2672  7
1156+295 29 28 156.9538 14.8854 0.7245 0.6193 29.2455 5.2120 0.8369 0.6008  1
1156-663  9  6 71.4341 5.6862 3.6471 3.1515 -66.5943 1.0088 0.7305 0.5109  3
1212+171 10  8 175.8205 12.8874 7.9305 7.0134 16.9105 15.0277 11.0638 7.3763 11
1213+350 18 13 151.0687 1.4294 3.8776 1.2981 34.8042 0.7465 1.5889 0.7792  5
1213-172 23 21 175.4030 2.6023 2.6087 1.3670 -17.5293 0.7421 0.8414 0.2858  7
1215+303 20 14 159.5647 0.8357 1.2203 0.7699 30.1168 0.4789 0.6259 0.4962  2
1216+487 20 16 122.4393 1.0440 1.6970 1.1066 48.4989 0.3645 0.5707 0.3684  3
1219+044 24 22 185.0905 6.2660 0.2095 0.1896 4.2210 6.9128 0.2212 0.1294  2
1219+285 16 11 163.3275 1.4906 0.9306 1.1282 28.2329 0.6684 0.5535 0.4942 11
1221+809 22 19 30.1481 1.0810 1.2199 0.8212 80.6679 0.2901 0.3549 0.2482  4
1222+037 13 11 185.8683 0.6335 1.2224 0.3811 3.5140 0.8375 0.9995 0.5704  2
1222+131 10  8 181.5739 0.5115 0.5771 0.4757 12.8870 0.6224 0.8287 0.6556  4
1226+373 20 15 149.2992 0.9888 0.5505 0.5545 37.1034 0.4392 0.2181 0.2512  3
1228+126 28 25 183.3334 1.7463 3.4165 0.4204 12.3911 1.7826 3.1294 0.3438  2
1236+077 19 17 188.2262 0.4055 0.2324 0.2590 7.5048 0.5172 0.4343 0.2840  5
1237-101 16 13 186.8144 0.6311 0.5860 0.3184 -10.3913 0.5424 0.5517 0.3231  4
1240+381 17 13 150.5916 1.3809 1.2708 1.5110 37.8500 0.4575 0.4693 0.4565  4
1243-072 24 21 189.8735 0.5252 0.9849 0.1360 -7.5129 0.4542 1.6981 0.2328  4
1243-160 10  8 183.7970 0.7761 0.9377 0.6925 -16.2794 0.4404 0.7006 0.6160 10
1244-255 28 25 172.5909 1469.0556 1.1570 493.1060 -25.7970 749.2650 1.6950 429.4332  7
1251-713 21 17 61.0335 5.5317 4.5547 3.5094 -71.6385 0.7948 1.0051 0.4377  6
1252+119 23 17 189.6460 0.9666 0.7132 0.5020 11.6850 0.9227 0.8769 0.6152  3
1253-055 21 19 193.0568 1.5612 6.1413 0.8348 -5.7893 2.6289 15.7868 2.4821 14
1255-177  9  7 185.1314 19.1197 22.2526 18.0979 -18.0009 12.4974 10.5382 8.3547 11
1255-316 25 22 165.0834 35.0878 145.8874 39.2037 -31.9213 10.6113 29.0376 6.5153  2
1257+145 13  8 189.0522 0.9910 4.9073 1.2610 14.2885 0.7465 2.2814 0.5949  3
1300+580 22 21 104.2636 2.5990 1.2713 0.7627 57.8104 1.2042 0.4490 0.3025  1
1302-102 19 14 193.0643 1.1098 1.6726 0.7402 -10.5554 0.8201 3.3364 0.6567  4
1306+360 10  8 159.9060 21.5784 11.1840 10.7147 35.7770 10.6905 4.5632 4.8590  5
1307+121  9  5 193.1444 0.5109 1.3235 0.2762 11.9068 0.5393 0.1574 0.1269  3
1308+328 20 17 166.6680 0.8314 0.3610 0.2563 32.5596 0.4655 0.1568 0.1501  2
1308+554 10  7 112.7762 1.7494 2.0899 1.6229 55.2318 0.7023 0.6926 0.5530 11
1313-333 28 27 165.6833 2.5902 5.6828 1.1069 -33.6498 0.9918 0.6112 0.3123  1
1315+346 17 13 164.4878 1.1766 2.0726 0.8327 34.4211 0.4562 0.8550 0.3694  2
1324+224 23 20 186.8235 3.2367 3.4525 1.2686 22.1806 2.2625 2.1993 0.7842  2
1325-558 12 10 112.7068 10.5710 9.1245 8.8452 -56.1341 1.6415 3.1529 1.3735  2
1327+504  9  5 129.5934 2.5016 1.1591 0.9535 50.1573 0.9409 0.5164 0.4697 12
1334-127 29 28 199.2112 4.9735 0.2903 0.2711 -12.9569 4.4303 0.2266 0.1911  1
1342+662 20 16 83.6310 1.3522 0.9731 0.4771 66.0405 0.3270 0.3037 0.0995  3
1342+663 26 22 83.4632 1.1832 1.1169 0.9112 66.1032 0.4098 0.3095 0.2073  8
1347+539 16 12 122.8150 1.1855 2.3956 0.9508 53.6881 0.3700 0.7514 0.2905  3
1348+308 10  8 178.8271 28.4434 8.9326 7.0248 30.5816 17.0890 4.7342 4.6411 11
1349-439 23 19 149.2579 9.7393 8.8815 13.9697 -44.2112 1.3928 3.5086 1.6961  2
1351-018 25 24 208.3886 2.2282 2.7164 0.3143 -2.1009 4.1377 0.6257 0.5672  1
1352-104 16 13 205.0760 5.4216 1.9743 1.9378 -10.6841 4.7001 1.5718 0.9434  3
1354+195 28 23 197.4852 2242.8437 5.8133 19.4961 19.3187 1534.4234 2.0957 63.0947  4
1354-152 23 19 201.7258 1.3561 1.1360 0.7397 -15.4580 0.8025 0.5662 0.4458  5
1354-174 12 10 199.3309 2.7094 1.7557 1.4470 -17.7339 1.5058 1.0648 0.9244  3
1357+769 27 25 48.1109 1.6385 4.2988 0.2116 76.7225 0.5215 1.1198 0.0574  3
1402+044 17 14 210.6710 2.4114 1.3645 1.8537 4.2600 7.0805 2.4991 3.1945  4
1402-012 14 10 211.1183 0.8617 2.2525 0.5569 -1.5061 1.3000 1.4026 0.6618  3
1406-076 23 18 210.2343 7.0420 1.2627 2.8851 -7.8741 7.3851 0.7641 1.6928  3
1406-267 10  8 189.3692 34.0642 17.3936 16.1293 -26.9603 14.6967 3.2414 3.2822 10
1412-368  9  8 170.5907 2.2011 17.3009 1.6101 -37.0908 1.3447 4.6622 0.9857  1
1413+135 21 16 208.2211 8.0624 4.8935 5.0530 13.3399 15.9025 5.7570 8.2438  4
1417+273 11  6 191.3810 0.8903 0.6244 0.6929 27.1071 0.4633 0.4567 0.4525  4
1417+385 20 18 168.5355 1.7489 0.7845 0.2257 38.3635 0.7457 0.3456 0.1218  2
1418+546 32 29 125.1622 3.2118 19.0181 3.8572 54.3874 0.9591 3.0525 0.7643  2
1420-679 10  7 80.5368 7.8354 9.5653 7.3675 -68.1328 1.2218 3.0804 1.1722  3
1423+146 11  7 209.6391 0.8110 0.5754 0.5152 14.4158 0.8616 0.6503 0.5802  6
1424+240  8  3 198.3190 2.0093 4.9272 2.1698 23.8000 1.0250 3.0164 1.0514 10
1424+366 12  8 174.3405 9.7824 7.0179 5.9708 36.4193 3.9074 3.1620 2.3162  7
1424-418 28 27 160.9836 2.1144 3.9871 0.5998 -42.1054 0.5996 0.2744 0.1621  1
1428+370  9  7 174.2541 15.3993 6.5135 6.1785 36.8177 6.0102 2.6923 2.4554  4
1432+200 19 14 205.6519 8.9140 13.2782 10.3212 19.8669 5.6107 12.4509 6.8135  3
1435+638 19 14 97.4239 1.4311 2.9337 1.1562 63.6105 0.3174 0.9714 0.3135  3
1435-218 10  3 203.4357 1.9769 3.9413 1.1828 -22.0819 0.8669 0.7069 0.6102  4
1441+252  8  5 200.2349 2.2274 1.1877 1.1631 25.0290 1.8585 0.8644 1.0431  5
1442+101 17 12 217.9719 0.8255 2.3497 0.5323 9.9767 0.6238 2.6410 0.4621  5
1443-162 21 15 212.3699 0.7268 0.9537 0.7731 -16.4838 0.7541 0.9355 0.5576  2
1445-161 18 16 213.0932 0.9539 1.5387 1.3014 -16.3402 1.0429 1.5641 0.8415  3
1451-375 27 25 176.7077 12.5725 5.6248 4.5910 -37.7925 4.3519 1.0733 1.1464  2
1451-400 23 19 170.7904 105.0724 72.6684 66.3493 -40.2090 29.5538 5.7619 6.2045  3
1454-354  6  5 182.3080 10.4757 7.8228 7.8273 -35.6528 2.8683 1.8864 1.4355  1
1456+044 10  8 224.1233 0.3798 1.0054 0.2510 4.2705 0.5236 0.4555 0.3079 12
1459+480 23 18 151.1151 1.1560 4.3480 1.0830 47.8543 0.3668 1.4328 0.3368  3
1502+036 21 17 225.8688 0.3692 0.3152 0.1638 3.4419 0.5448 0.8277 0.1732  2
1502+106 30 25 222.3221 30615.1281 22.3169 1.4542 10.4942 7243.4301 282.7098 6.7657  3
1504+377 21 15 179.6918 19.6272 4.2714 7.5937 37.5142 10.9840 2.1802 4.5737  4
1504-166 22 17 217.0052 4.6304 3.1374 2.8680 -16.8751 2.4397 1.3578 1.0693  3
1508+572 14 11 123.7608 3.0106 2.1762 2.3277 57.0454 0.5704 0.4031 0.2605  5
1508-055 11  9 226.5899 2.9427 1.8659 1.9069 -5.7187 3.7019 1.0241 1.0252  4
1510-089 28 25 225.3383 1.1228 1.1346 0.3113 -9.1000 0.8632 2.2439 0.2830  5
1511-100 15 10 224.8267 0.6841 1.4051 0.5520 -10.2001 0.5945 1.8452 0.4808  7
1511-476  6  5 153.5757 5.2470 5.3034 4.8050 -47.8083 1.2011 1.1904 1.0688  1
1514+197 21 17 216.0386 1.0252 0.8689 0.5020 19.5369 0.6332 0.7592 0.4522  2
1514-241 24 19 208.9791 1.4022 0.6761 0.4616 -24.3721 0.8977 0.6590 0.2406  2
1519-273 30 28 204.5897 1098.0504 7.9280 595.4847 -27.5030 1545.9725 1.3044 809.4282  7
1519-294 12  9 200.4970 3.3090 2.9012 2.0297 -29.6070 0.9731 1.9832 0.6716  7
1520+319 10  8 196.0684 1.2274 0.4785 0.3470 31.7373 0.3557 0.2036 0.1477 11
1520+437  9  7 166.8600 1.6058 0.3324 0.3483 43.6109 0.9165 0.2605 0.2480 12
1522+155  4  2 222.9204 1.5791 0.2550 1.0425 15.3558 1.6459 0.4067 1.2885  6
1532+016 17 14 233.6366 0.3610 1.4934 0.2023 1.5178 0.4532 1.8094 0.3484  4
1538+149 21 12 227.4070 43.9657 4.1201 2.8421 14.7961 13.8658 2.1612 1.3030  6
1546+027 26 23 237.1251 0.3202 1.3453 0.1246 2.6170 2.1554 3.8561 0.4579  3
1547+507 14  9 150.5241 1.7096 3.4673 1.1769 50.6349 0.3990 1.0805 0.2671  6
1548+056 27 20 236.5715 14.4970 22.5284 8.5589 5.4529 21.7842 67.4664 13.0931  3
1549-790 14 11 44.6885 3.5918 9.6264 4.2568 -79.2345 0.7780 2.3795 1.0128  5
1555+001 26 21 239.4643 0.5246 0.7900 0.2736 -0.0307 0.6682 1.5373 0.2879  6
1556-245  8  6 217.9527 3.9776 2.2576 3.3797 -24.7108 1.1088 1.1793 0.8169  7
1557+032 19 17 239.5325 0.9048 0.3413 0.3380 3.0801 15.8343 2.8347 4.5105  4
1600+335 18 15 200.6950 1.5245 1.0097 0.9149 33.4481 0.4875 0.3826 0.3133  5
1601+112 10  8 236.4202 0.7721 0.4028 0.2398 11.0969 0.3764 0.8938 0.1957 12
1602-115  9  7 236.3453 1.4165 0.3526 0.3891 -11.6575 0.8570 0.4046 0.3362  3
1604-333 21 18 201.6681 6.2051 6.8727 6.3728 -33.5191 1.2413 2.0788 0.8699  3
1606+106 29 25 238.1481 0.5235 0.5577 0.0857 10.4855 0.4954 0.8714 0.0773  3
1608+243 11  8 221.2673 7.5074 1.9073 2.1655 24.2469 11.1727 2.4272 3.6683  7
1610-771 26 22 53.7906 20.1451 11.4823 3.3497 -77.2885 7.6532 2.8543 1.5667  2
1614+051 24 21 243.2302 0.6144 0.2645 0.4159 4.9924 1.1914 0.4722 0.5267  3
1615+029 10  8 244.1705 0.4551 0.2744 0.2705 2.7786 0.9029 0.6026 0.6057 12
1616+063 20 17 243.3257 0.9914 1.9099 0.6754 6.2173 0.6547 0.5744 0.5619  3
1617+229 11  7 225.6885 2.8303 0.9095 0.8224 22.7966 2.4570 0.6358 0.6209  7
1619-680 19 13 91.5705 4.2030 16.5183 4.7619 -68.1535 0.4935 1.8760 0.4400  6
1622-253 29 28 222.5108 3.9803 0.6210 0.5958 -25.4606 1.5377 0.3296 0.2211  1
1622-297 22 17 213.8029 1.8464 2.6791 1.5410 -29.8575 0.6742 0.7494 0.4337  3
1623+578  9  7 131.5500 6.8491 10.3229 5.6465 57.6879 3.0651 5.3166 3.1388 14
1624+416 21 18 184.3879 1.3267 9.3574 1.1318 41.5780 0.4181 3.0584 0.3664  4
1624-617 12 10 116.5356 5.4531 4.5178 3.2948 -61.8768 0.8719 1.3189 0.6546  2
1633+382 28 24 195.7082 12513.8775 11.2947 0.8342 38.1346 2476.4013 6.3990 0.2517  4
1636+473 10  7 169.1821 14.0959 3.6867 4.5658 47.2927 7.8061 2.3316 3.0516  9
1637+574 34 31 134.6736 2.8763 15.8381 1.5357 57.3400 0.6663 4.3510 0.4801  2
1637+826 18 16 32.2252 5.6933 0.7729 0.7935 82.5379 0.7470 0.0857 0.0682  2
1638+398 32 27 192.2231 3358.5668 16.1446 15.8762 39.7795 405.1835 5.7838 23.0589  2
1639+230 19 17 230.5365 0.8554 0.9938 0.3502 22.9511 0.4359 0.6278 0.1889  2
1639-062 10  8 248.9690 0.3919 0.0960 0.0798 -6.3566 0.3504 0.1919 0.1156  3
1642+690 32 29 90.0099 2.1940 23.7902 0.5763 68.9444 0.4574 5.0507 0.1407  3
1647-296 12 10 219.4076 2.8873 1.7359 1.6973 -29.7297 1.1865 0.9151 0.8143  4
1651+391 10  8 196.6761 2.6061 2.4350 2.2606 39.0472 0.5845 0.3149 0.3648 11
1652+398 27 22 194.8477 1.4625 5.4486 0.6593 39.7602 0.4405 4.7867 0.1973  3
1655+077 18 10 252.2478 0.8870 1.1515 0.5812 7.6910 0.4822 1.4922 0.3418  3
1656+053 22 16 253.5693 1924.3283 1.6906 0.8214 5.2546 2630.0911 1.1411 0.4161  6
1656+477 14  9 171.5182 214.5791 16.2948 19.2465 47.6303 47.1204 2.3302 2.5824  2
1656-075 10  8 252.4139 1.1905 0.5323 0.4832 -7.6549 1.1123 0.6029 0.5831  5
1657-261 28 26 229.0369 2.5823 1.9392 1.0868 -26.1810 0.5927 0.7784 0.2175  2
1657-562 12 10 141.4846 9.0878 9.5668 6.4312 -56.3655 1.3505 2.0790 1.0204  2
1659+399  9  7 195.8682 5.7040 3.5344 2.7479 39.9103 5.7848 4.7579 4.0414  3
1659-621 12 10 119.3055 3.5064 3.5359 2.0483 -62.2111 0.6780 0.8148 0.4851  2
1705+018 22 19 256.7648 4.9778 1.7819 0.7627 1.8127 3.9936 0.6501 0.3650  3
1705+456 14  9 179.6809 0.9677 2.3948 0.6579 45.6029 0.2758 0.4688 0.1813  3
1706-174 24 21 245.5052 2.5249 4.7595 2.0977 -17.4815 0.7524 2.1769 0.6182  2
1717+178 25 21 247.4341 2.6701 4.0151 2.1278 17.7518 0.9107 3.0491 0.7217  3
1722+330 10  8 218.8158 1.6231 1.3710 1.1862 33.0511 0.4897 0.4470 0.3429 11
1725+044 15  9 261.3134 0.4796 0.8253 0.3870 4.4514 0.5011 1.4396 0.4451  2
1725+123 12  8 256.0526 1.3409 0.7581 0.8289 12.2610 0.9993 0.8948 0.8723  7
1725-795 10  6 47.5577 8.5262 13.2396 4.4446 -79.5988 2.2405 2.7782 1.1009  2
1726+455 24 23 183.5078 2.5840 0.6219 0.3003 45.5110 0.7643 0.1310 0.0694  1
1730-130 29 26 256.4305 1.5221 1.7263 0.5159 -13.0804 0.6550 1.1513 0.3413  4
1732+389 23 17 204.9479 1.6198 2.2022 0.9029 38.9643 0.4293 1.0955 0.2654  3
1738+476 22 17 178.5697 2.5287 3.2684 1.9013 47.6329 0.5816 0.7734 0.4136  4
1738+499 16 13 170.5430 1.6995 2.0414 1.2010 49.9176 0.3774 0.3241 0.2938  6
1741-038 35 34 265.3997 2.0875 0.6758 0.1121 -3.8346 5.9945 2.3221 0.2166  1
1743+173 24 20 254.2984 6.0176 3.1375 3.7440 17.3337 10.8082 4.7711 6.0961  3
1744+557 12  9 150.0125 1.2322 1.1078 1.0538 55.7048 0.2776 0.2877 0.2568  2
1745+624 18 17 123.2953 2.2668 0.5404 0.4745 62.4485 0.5780 0.2219 0.1634  1
1746+470 18 14 182.0641 1.7899 3.2862 1.6667 46.9808 0.3405 0.5939 0.2919  3
1749+096 35 33 264.0960 7.8710 4.7223 0.2067 9.6502 4.0658 1.5699 0.1105  2
1749+701 20 14 90.9391 35050.8529 31.2636 13.8897 70.0974 5737.8823 4.8816 0.3938  5
1751+288 22 16 235.2213 3.0653 2.1645 0.8085 28.8014 0.3354 0.9139 0.1070  3
1751+441 15 10 192.5007 1.2078 2.8903 1.0594 44.1627 0.3250 1.0283 0.3189  3
1754+155 11  9 259.3176 1.3100 0.7860 0.8795 15.5891 0.6110 0.3794 0.3984  4
1758+388 21 19 210.4765 2.7674 0.8755 0.9647 38.8085 0.9011 0.2892 0.2956  2
1758-651 17 12 113.9214 17.2979 99.7850 27.1167 -65.1269 7.0030 30.6595 8.4409  7
1759-396 10  8 208.3533 15.9983 5.8774 5.1993 -39.6689 2.8007 0.9137 0.4884  5
1800+440 21 16 194.2598 6.4796 5.9036 3.1120 44.0728 2.2923 2.0492 1.1096  3
1803+784 35 33 54.0162 8.4958 1.1619 0.5153 78.4678 1.3622 0.1770 0.1298  2
1806+456 16 11 190.0129 2.4949 3.6277 1.1892 45.7058 0.6484 0.8132 0.2908  3
1806-458 13 11 189.7050 8.7610 6.0478 5.6041 -45.8781 1.4322 1.8015 0.6766  2
1807+698 32 29 93.7124 1051.3009 22.2047 0.2240 69.8245 250.7054 4.0753 0.0437  4
1815-553 28 27 156.2972 66.0047 26.5685 10.2284 -55.3558 15.8186 7.8390 4.2213  1
1821+107 22 16 271.1770 27286.3742 5.3582 5.0871 10.7399 6490.6296 1.5613 1.0965  4
1823+568 34 31 150.9403 55.1766 21.7283 3.6877 56.8504 9.7489 5.0496 0.6252  2
1823+689  8  6 99.0281 2.5818 0.4575 0.7852 68.9646 0.3226 0.1323 0.1574 13
1824-582 10  7 145.9941 5.1886 14.3566 4.4248 -58.2320 1.1605 3.5446 1.2124  2
1826+796 14  8 49.5665 49.8233 14.7840 106.1342 79.6469 4.9444 3.3399 10.2760  9
1830+285 14  9 244.3558 1.4768 3.1360 1.0647 28.5600 0.5176 1.6128 0.3748  3
1831-711 15  8 90.2831 3.3984 2.4652 3.7978 -71.1454 0.6498 0.5114 0.6576  8
1842+681 23 17 104.4162 6.1709 4.5077 3.4918 68.1570 3.7910 1.3732 2.3771  8
1845+797 15 12 49.8166 3.2122 3.7378 2.9237 79.7714 0.5907 0.7699 0.5705  2
1846+322 10  8 238.3959 2.2991 0.8335 0.7291 32.3174 0.8404 0.4228 0.2656 11
1849+670 23 21 109.8794 1.3529 2.2832 0.7988 67.0949 0.2917 0.4746 0.1275  2
1856+737 19 15 78.8965 2.2509 4.0306 2.1179 73.8555 0.3856 0.8091 0.4091  3
1901+319 18 15 242.3288 1.5301 2.7961 1.0113 31.9949 0.4056 0.9640 0.2954  5
1903-802 11  9 49.2057 2.2374 7.6370 1.8557 -80.1683 0.4492 1.5800 0.4045 11
1908-201 27 25 270.2357 2.8531 4.3370 0.8227 -20.1153 0.9507 0.4168 0.3022  3
1909+161 10  8 276.5627 1.6391 0.7327 0.6409 16.1964 0.8593 0.4359 0.4170 11
1920-211 22 19 271.4253 9.1225 4.1566 3.9937 -21.0759 2.0605 1.1779 0.4225  4
1921-293 34 33 254.1026 4.9970 17.8189 1.2562 -29.2417 1.1506 7.3092 0.3914  1
1923+210 30 26 271.9411 1.1010 23.5923 0.5094 21.1073 0.4438 1.2067 0.1315  3
1925-610 19 14 142.1055 7.1688 8.9360 8.6376 -60.9359 0.8651 2.0289 0.9360  6
1928+738 23 18 80.6340 4.5429 2.6814 2.3471 73.9671 1.2255 0.6229 0.4839  7
1929+226 19 14 270.1188 10.3837 4.7262 4.6011 22.7253 2.7777 1.4341 1.1385  3
1932+204 14  7 275.1313 1.0648 1.0233 0.7813 20.5317 0.7881 0.7327 0.4591  4
1933-400 24 20 225.5689 16.7017 5.6823 6.7719 -39.9671 2.7465 1.4016 0.9761  2
1935-692 17 12 105.1193 50.4882 151.4936 86.0632 -69.1325 16.0006 29.4784 24.8307  8
1936-155 24 20 284.2350 4.7639 1.3934 1.6755 -15.4286 2.7886 2.1668 0.8777  2
1937-101 14 11 290.4668 1.0884 1.3926 1.1601 -10.0449 0.9741 1.2431 1.1231  5
1947+079 10  8 294.5398 3.5460 3.3943 3.1233 8.1206 2.8405 3.1132 2.3744  7
1954+513 26 22 185.9640 5.1078 4.5723 3.5687 51.5302 1.0922 0.7634 0.7871  4
1954-388 24 23 233.5690 34.5346 236.1255 36.9733 -38.7518 7.1893 27.2628 3.9012  1
1958-179 29 28 285.8396 20.8523 2.2165 1.9127 -17.8160 6.4759 0.6302 0.4303  1
2000+148 11  8 290.4016 6.6571 5.0674 5.0030 15.0207 3.5581 1.9218 1.8469  6
2000+472 11  8 203.3354 5.4520 1.4011 1.0913 47.4247 1.1758 0.3761 0.2702  7
2000-330 18 12 252.7068 208.7950 539.0571 381.2026 -32.8625 35.5313 174.0204 55.8286  3
2002-375 12  9 239.5161 13.4617 11.8712 11.5846 -37.3949 1.7837 1.0202 1.0076  2
2005-489 18 12 199.0331 81.8481 39.0000 38.4453 -48.8316 2.6546 6.6739 1.7358  3
2007+777 22 18 63.2843 40.1155 19.6086 2.8751 77.8787 3.0981 5.2830 0.3962  4
2008-068 12  7 300.7200 0.5747 1.6394 0.4818 -6.7343 0.6928 1.4943 0.5823  3
2008-159 25 21 291.4063 2.6380 3.2624 1.0244 -15.7778 0.9620 2.1679 0.2438  3
2013+163 11  8 291.4720 1.0129 0.6601 0.4261 16.5428 0.4540 0.3578 0.2934  7
2017+745 17 12 80.4002 5.4283 5.9310 5.2695 74.6800 0.4613 1.1892 0.5291  4
2021+317 19 12 259.6856 1.9876 2.7006 2.0389 31.8840 0.5291 0.8745 0.4841  4
2021+614 20 13 145.2398 15.5144 13.0568 11.8022 61.6163 3.2302 2.1558 2.2545  8
2029+121 24 19 300.8774 2.2518 6.6947 1.0025 12.3282 1.5684 1.9046 0.6877  3
2030+547 14  8 176.9956 3282.5256 7.0955 2.8205 54.9175 854.8388 1.5356 0.5393  4
2037+511 33 31 193.5239 2.0211 2.4793 0.3364 51.3202 0.4119 0.6951 0.0869  2
2037-253 16 13 280.6914 3.0723 2.3085 1.9130 -25.1296 1.0928 0.7597 0.6295  6
2052-474 26 25 213.2035 11.2167 18.6872 4.7874 -47.2466 1.6466 10.4223 0.7730  1
2058-297  6  3 274.2291 3.3285 0.9146 2.1144 -29.5577 1.0624 0.1738 0.3865  7
2059+034 23 20 314.7572 3.8645 1.0163 0.5961 3.6920 6.4780 1.1765 0.3548  2
2106+143 11  7 307.0579 1.4323 0.9743 1.0013 14.5075 0.6038 0.3845 0.4587  5
2106-413 23 20 238.9084 14.5400 13.8167 11.4821 -41.1724 1.4771 2.5718 0.8463  3
