100    2.2567    -0.8418    -0.2009    -2.0842    3.2742    -3.2741    0.0147    0.0222
101    2.6628    -1.8762    1.0629    -1.5622    2.6787    -2.1202    1.5549    0.5120
102    2.8411    -2.4472    1.2138    -0.7808    3.4834    -2.7504    1.7488    1.2293
103    2.7961    -2.4179    1.4036    -0.0413    3.4759    -2.3832    1.7534    1.8243
104    2.5321    -2.0820    1.2685    -0.6838    3.0127    -2.2076    1.7092    1.1320
105    2.6071    -1.4043    1.0606    -1.9236    2.1963    -1.6273    1.4720    0.0919
106    2.4330    -2.0831    1.2471    -0.1573    3.2782    -2.3082    1.6395    1.6525
107    2.4056    -1.2830    0.6700    -1.9214    2.6158    -2.3209    1.2061    0.0355
108    1.9425    -0.4107    -0.1679    -1.8911    1.9786    -1.7572    0.7703    -0.4835
109    2.3042    -1.4609    0.6497    -1.6592    2.9367    -2.6605    1.1926    0.3520
110    2.3207    -1.8610    0.7377    -1.1738    3.2718    -2.9011    1.2291    0.8817
111    2.2975    -1.4858    0.4320    -1.6983    2.7948    -2.6092    0.9122    0.4133
112    2.1358    -1.5504    0.4411    -1.4011    2.9232    -2.6962    0.9129    0.6652
113    2.5205    -1.0390    0.2095    -2.2868    2.5298    -2.4334    0.6825    -0.1127
114    2.2601    -1.5368    0.2260    -1.6418    3.0898    -2.9464    0.7494    0.5513
115    2.1884    -1.5793    0.1911    -1.5028    3.0916    -2.9307    0.6898    0.7024
116    2.1122    -1.5952    0.1848    -1.3720    3.1262    -2.9439    0.6824    0.8003
117    2.1342    -0.6527    -0.3554    -2.0006    2.1577    -2.0737    0.5799    -0.1374
118    1.9562    -1.5389    0.1341    -1.2002    2.9391    -2.7363    0.6892    0.8224
119    2.3713    -1.1344    0.0442    -2.0818    2.5930    -2.5317    0.5553    0.0759
120    2.1470    -0.4266    -0.1737    -2.0970    1.1623    -0.9667    0.5132    -0.3910
121    2.1262    -1.4592    0.0702    -1.5449    2.9443    -2.8143    0.6065    0.6166
122    2.5177    -0.9615    -0.1653    -2.3210    2.4731    -2.4454    0.3681    -0.0284
123    2.1941    -1.4989    -0.0256    -1.6020    3.2115    -3.0781    0.6248    0.6696
124    2.1809    -1.4367    -0.1432    -1.6346    3.2870    -3.1818    0.5476    0.6170
125    2.2002    -1.5099    -0.1902    -1.5889    3.4344    -3.3298    0.5453    0.6407
126    2.1139    -1.4666    -0.1122    -1.5182    3.4464    -3.3365    0.5732    0.6453
127    2.1249    -0.1799    -0.4391    -2.0712    1.8451    -1.6890    0.3629    -0.6482
128    2.5201    -1.2233    -0.1442    -2.1986    3.3496    -3.3081    0.5231    0.0544
129    2.4355    -1.2189    -0.0845    -2.1068    3.3048    -3.2567    0.5344    0.1745
130    2.0567    -1.5962    0.1271    -1.2908    3.8424    -3.6807    0.6911    0.8594
131    2.1579    0.2524    -0.1409    -2.1384    1.4736    -1.1811    -0.1450    -0.8691
132    2.1001    0.2285    -0.1782    -2.0800    1.4549    -1.2037    -0.1397    -0.8051
133    2.1015    0.2759    -0.2110    -2.0726    1.5894    -1.3369    -0.1855    -0.8393
134    2.2918    -1.3545    -0.2005    -1.8378    3.9831    -3.9507    0.3775    0.3387
135    2.2557    -1.5061    -0.1690    -1.6707    4.0089    -3.9494    0.4387    0.5298
136    2.1224    -1.8275    0.0312    -1.0788    4.3372    -4.1619    0.6204    1.0510
137    2.1172    -1.7050    -0.2692    -1.2259    4.1995    -4.0756    0.3763    0.9402
138    2.3479    -2.3095    -0.1310    -0.4019    4.9001    -4.5612    0.5720    1.6967
139    1.9486    -1.7317    -0.0201    -0.8933    3.8045    -3.5679    0.4795    1.2306
140    2.0072    -1.9094    0.0372    -0.6179    3.9723    -3.6436    0.5551    1.4817
141    2.4553    -0.9164    -0.5016    -2.2219    2.8533    -2.8518    0.0883    0.0176
142    2.3488    -1.5408    -0.3103    -1.7455    3.1987    -3.1349    0.1760    0.6108
143    2.4619    -0.9643    -0.3666    -2.2354    2.2446    -2.1916    -0.3815    0.2988
144    2.3165    -1.0578    -0.3129    -2.0370    2.3783    -2.3028    -0.3132    0.5053
145    2.3734    -1.0742    -0.2976    -2.0953    2.3685    -2.3046    -0.2937    0.4609
146    2.2676    -1.3638    -0.0826    -1.8097    2.8436    -2.7275    -0.1342    0.7927
147    2.1079    -1.5309    0.0860    -1.4465    2.8735    -2.6729    0.0540    1.0533
148    2.1010    -1.4921    0.0683    -1.4776    2.8459    -2.6570    0.0189    1.0194
149    2.2695    -1.5200    0.0716    -1.6837    2.8275    -2.6795    0.0310    0.9024
150    2.0818    -1.6087    0.0424    -1.3208    3.0468    -2.7849    0.0215    1.2355
151    2.5235    -1.0277    -0.1235    -2.3015    2.5188    -2.4332    -0.2965    0.5794
152    1.9751    -1.4390    -0.0148    -1.3528    3.2161    -2.8891    -0.1301    1.4071
153    2.1180    -1.1352    -0.1783    -1.7791    2.7717    -2.5664    -0.2838    1.0076
154    2.1374    -1.1295    -0.0971    -1.8121    2.7417    -2.5501    -0.2202    0.9826
155    1.9670    -1.3063    -0.0632    -1.4692    2.9464    -2.6687    -0.1592    1.2385
156    2.0959    -1.2382    -0.0584    -1.6901    2.6939    -2.5003    -0.1372    0.9932
157    2.1002    -1.2354    -0.0721    -1.6969    2.6973    -2.5079    -0.1495    0.9817
158    1.9245    -1.2624    0.1168    -1.4479    2.7101    -2.4393    0.0174    1.1808
159    1.9643    -1.1710    0.0217    -1.5769    2.6261    -2.4087    -0.1371    1.0372
160    2.1099    -1.0327    -0.0122    -1.8399    2.4316    -2.2785    -0.1922    0.8272
161    1.9968    -1.1605    -0.0080    -1.6250    2.7575    -2.5479    -0.1681    1.0409
162    2.0895    -1.1374    -0.1400    -1.7471    2.7761    -2.5975    -0.2880    0.9366
163    2.4340    -1.1049    -0.2135    -2.1582    2.6579    -2.5579    -0.2816    0.6650
164    2.2689    -1.2767    -0.0109    -1.8756    2.8310    -2.6618    -0.0587    0.9622
165    2.2420    -1.3286    0.0316    -1.8056    2.8398    -2.6466    0.0036    1.0297
166    2.2893    -1.4141    0.1162    -1.7966    2.9489    -2.7541    0.0852    1.0505
167    2.7935    -1.2258    0.0526    -2.5097    2.4732    -2.4277    -0.0108    0.4722
168    2.4421    -1.2758    0.0869    -2.0805    2.6297    -2.4916    0.0528    0.8393
169    2.5598    -1.2556    0.1059    -2.2282    2.4988    -2.4008    0.1137    0.6834
170    2.8930    -1.5579    0.4590    -2.3940    2.8517    -2.6678    0.8134    0.5947
171    2.8757    -1.3640    0.3117    -2.5124    2.7741    -2.6868    0.4177    0.5500
172    2.2846    -0.7457    -0.1489    -2.1543    2.4060    -2.1361    -0.7761    0.7895
173    2.7181    -1.2412    0.3143    -2.3977    2.5418    -2.4659    0.1141    0.6059
174    2.7207    -1.2692    0.3226    -2.3848    2.4687    -2.3813    0.0963    0.6439
175    2.6693    -1.2417    0.3451    -2.3376    2.2879    -2.1805    0.1335    0.6799
176    2.5173    -1.3662    0.4206    -2.0721    2.4678    -2.2908    0.2140    0.8924
177    2.5728    -1.3656    0.4480    -2.1339    2.3802    -2.2222    0.2478    0.8159
178    2.5776    -1.3871    0.3810    -2.1389    2.3385    -2.1808    0.1944    0.8216
179    2.6107    -1.1615    0.2486    -2.3249    2.1066    -2.0100    0.0046    0.6304
180    2.2914    -1.2669    0.3431    -1.8782    2.3157    -2.1026    0.0849    0.9664
181    3.0426    -0.6914    -0.0087    -2.9630    1.7183    -1.6360    -0.5096    -0.1286
182    3.7116    -0.5983    0.2087    -3.6572    1.4421    -1.1745    -0.0636    -0.8344
183    2.8811    -1.2106    0.6574    -2.5304    1.7696    -1.6497    0.5700    0.2921
184    3.0662    -0.8849    0.2005    -2.9289    1.7253    -1.7027    -0.2759    -0.0378
185    3.1696    -0.4360    0.1257    -3.1370    1.6137    -1.2301    -0.6199    -0.8407
186    2.1072    -1.3627    0.6257    -1.4804    2.2589    -2.0897    0.2031    0.8333
187    1.9167    -1.6003    0.7546    -0.7373    2.7890    -2.2945    0.3319    1.5504
188    2.3973    -0.8749    0.4881    -2.1779    1.6602    -1.6489    -0.1774    0.0786
189    2.1746    -1.0263    0.5732    -1.8294    1.9631    -1.8834    -0.1463    0.5340
190    2.4848    -0.8978    0.7072    -2.2064    2.0322    -2.0149    0.0129    0.2647
191    2.2857    -0.4277    0.0064    -2.2454    2.6201    -2.2734    -1.2891    0.1870
192    2.8376    -0.6327    0.5591    -2.7090    1.8513    -1.8164    -0.1972    -0.2986
193    2.4668    -0.7850    0.6164    -2.2559    2.1878    -2.1708    -0.1928    0.1919
194    2.3292    -0.8887    1.5838    -1.4583    0.6348    -0.4653    -0.0009    0.4318
195    2.1013    -0.5734    1.2888    -1.5574    0.9682    -0.6158    -0.6682    0.3344
196    2.5312    -0.4795    1.4520    -2.0172    0.4398    -0.2814    -0.3126    -0.1286
197    2.2543    -0.8481    1.5063    -1.4470    0.7512    -0.5832    -0.1891    0.4341
198    2.2539    -0.9935    1.5680    -1.2785    0.8608    -0.6099    -0.0365    0.6063
199    2.2692    -1.0590    1.6212    -1.1831    0.9395    -0.6406    0.0232    0.6868
200    2.6182    -0.8914    1.5725    -1.8941    0.5691    -0.2553    0.1886    0.4723
201    2.5126    -1.0374    1.7751    -1.4443    0.8487    -0.7123    0.0883    0.4530
202    2.4911    -0.7941    1.7654    -1.5678    0.5946    -0.4805    -0.0106    0.3500
203    2.7570    -0.7676    1.8250    -1.9187    0.6293    -0.6221    -0.0443    0.0841
204    2.7203    -0.9376    1.8356    -1.7752    0.8899    -0.8485    -0.0360    0.2657
205    2.5511    -0.9020    1.7629    -1.6083    0.8207    -0.6925    -0.0627    0.4359
206    2.5911    -0.7557    1.6421    -1.8564    0.7325    -0.6647    -0.2052    0.2296
207    2.7198    -0.7820    1.7588    -1.9216    0.5487    -0.5098    -0.0418    0.1985
208    3.1968    -0.2303    1.6027    -2.7565    0.5585    -0.0652    -0.2600    -0.4900
209    2.8138    -0.4167    1.5971    -2.2789    0.4410    -0.3472    -0.2718    -0.0074
210    2.8421    -0.3823    1.5683    -2.3391    0.4963    -0.3673    -0.3272    -0.0658
211    3.3021    -0.2084    1.6580    -2.8480    0.5856    -0.1676    -0.3123    -0.4662
212    3.0214    -0.3252    1.6188    -2.5303    0.4941    -0.3333    -0.3253    -0.1652
213    3.1234    -0.2029    1.5626    -2.6967    0.5213    -0.1734    -0.3724    -0.3210
214    3.1089    -0.2759    1.6026    -2.6496    0.4596    -0.1931    -0.3074    -0.2819
215    3.4311    -0.0497    1.5573    -3.0569    0.7021    0.0102    -0.3769    -0.5923
216    3.1822    -0.2513    1.5440    -2.7712    0.5402    -0.2808    -0.3434    -0.3083
217    2.9583    -0.2803    1.3524    -2.6161    0.6605    -0.3970    -0.4938    -0.1866
218    3.1392    -0.4308    1.4213    -2.7657    0.6373    -0.4819    -0.2823    -0.3069
219    3.5088    -0.4203    1.6810    -3.0511    0.4573    -0.1872    -0.0918    -0.4070
220    2.8342    -0.7928    1.6456    -2.1671    0.5716    -0.4002    0.0124    0.4078
221    3.0553    -0.5402    1.5607    -2.5705    0.1119    -0.0734    -0.0832    0.0142
222    3.0484    -0.7090    1.5860    -2.5049    0.2492    -0.2294    0.0470    0.0852
223    2.9616    -0.8569    1.6215    -2.3255    0.3875    -0.2824    0.1554    0.2151
224    3.4648    -0.7012    1.7414    -2.9122    0.3339    -0.0361    0.2211    -0.2476
225    3.1711    -0.6216    1.4367    -2.7578    0.3031    0.2660    0.1426    0.0282
226    2.9606    -0.6637    1.4514    -2.4936    0.6014    0.4468    0.2902    0.2790
227    3.2424    -0.8426    1.4822    -2.7579    2.2753    1.8532    1.3012    0.2223
228    3.2329    -0.7379    1.4404    -2.7986    1.7410    1.4607    0.9397    0.1207
229    3.0104    -0.5029    1.3878    -2.6237    0.5869    0.5326    0.1660    0.1824
230    2.8724    -1.1724    1.5488    -2.1160    0.9399    0.3945    0.6716    0.5260
231    3.1878    -0.8885    1.6470    -2.5807    1.4701    1.1499    0.9113    0.0930
232    3.1339    -0.9033    1.7109    -2.4653    1.4994    1.1412    0.9489    0.2131
233    3.0311    -0.9257    1.6495    -2.3685    1.5216    1.1603    0.9468    0.2697
234    3.2431    -0.8681    1.6849    -2.6316    1.6384    1.3019    0.9936    0.0457
235    2.9687    -0.7783    1.6275    -2.3578    1.6612    1.3737    0.9040    0.2349
236    3.0610    -0.6814    1.6604    -2.4796    1.5972    1.3498    0.8474    0.1048
237    3.0097    -0.5494    1.5588    -2.5152    1.8874    1.6790    0.8577    0.0873
238    3.0403    -0.2607    1.4610    -2.6534    1.9636    1.8451    0.6684    -0.0666
