0548+378 11  9 69.4917 4.5869 25.4181 7.7626 37.9070 3.6289 13.5350 5.0296 10
0549-575 10  7 46.9835 1.9817 1.9431 1.0222 -57.5401 1.1245 0.6179 0.4552  2
0552+398 36 35 68.2702 3.0482 0.2327 0.0856 39.8137 1.5773 0.1146 0.0627  1
0554+242  7  5 81.4042 0.3032 0.3986 0.1962 24.2320 0.5641 0.4762 0.3649  4
0556+238 24 21 82.1774 0.7869 0.7558 0.1876 23.8983 2.0217 1.4703 0.9118  3
0600+177 23 20 86.4880 0.6940 0.5312 0.3247 17.7047 0.5945 0.6311 0.3853  2
0602+673 20 18 35.4194 1.0670 0.4200 0.2337 67.3487 0.5289 0.1931 0.1323  2
0605-085 17  8 90.9690 0.6213 0.2397 0.3968 -8.5805 0.6324 1.2238 0.4945  6
0606-223 10  8 85.3254 0.5490 0.1157 0.1450 -22.3392 0.5863 0.3693 0.2801 10
0607-157 25 22 88.9676 1.3242 2.7226 0.5393 -15.7113 0.7244 1.5608 0.2462  7
0609+607 19 14 45.7023 0.6729 0.8260 0.4635 60.7727 0.3427 0.6580 0.2093  4
0611+131 13  9 91.0527 2.1884 1.6646 1.7891 13.1126 2.6472 1.7322 2.2797  5
0613+570  9  7 51.3413 1.4573 0.8841 0.9737 57.0212 1.9418 2.4106 1.9294 14
0615+820 18 13 13.3645 8.5171 1.2172 1.0964 82.0404 5.3677 0.8287 0.9273  3
0620+389 11  9 74.7236 4.8358 3.0168 3.1850 38.9469 3.0967 1.5345 1.7966  6
0627-199 10  8 91.4846 1.7364 2.6016 1.5371 -19.9888 0.8084 0.5600 0.3835 10
0629-418 13  8 72.7851 2.2465 4.3840 1.6363 -41.9075 1.3840 1.4005 1.0705  4
0632-235  9  7 90.4962 1.1115 0.5357 0.3230 -23.5867 0.6842 0.4971 0.3830  3
0636+680 20 16 37.6927 2.1557 0.8889 0.7408 67.9766 1.0199 0.3442 0.2618  3
0637-337 14 11 82.9953 1.9928 3.1565 1.9497 -33.7667 1.2980 1.9099 1.1064  7
0637-752 28 26 25.1556 8.7226 2.5765 2.6230 -75.2713 2.2266 0.6777 0.6003  2
0641+392 10  8 78.3908 1.0903 0.3487 0.3671 39.2465 0.8518 0.3054 0.2565 11
0642+449 29 26 72.0478 1.5132 1.0375 0.3041 44.8546 0.8226 0.7853 0.2651  4
0646-306 20 14 87.7201 6.4721 3.7591 2.6410 -30.7388 2.0574 1.7701 2.0176  3
0648-165 23 21 98.3120 2.4333 0.9296 1.0412 -16.6277 0.5887 1.3344 0.2679  7
0650+371  7  6 82.5501 1.0673 0.6878 0.6457 37.0946 0.8319 0.8675 0.6131  1
0656+082 17 14 103.7467 0.4865 0.1371 0.1024 8.2253 0.9913 0.2770 0.3229  4
0657+172 28 27 100.3341 1.6426 0.4997 0.6089 17.1560 0.5449 0.4471 0.2024  1
0700-197  9  7 99.3960 1.5314 1.0144 0.8300 -19.8561 1.0723 0.5405 0.4048  3
0707+476 24 18 72.7052 0.6217 1.6647 0.3007 47.5364 0.4026 0.7713 0.2357  7
0710+439 14  9 78.2172 1.7777 2.7588 2.0714 43.8214 1.0854 1.6913 1.1850  4
0714+457  9  7 76.5426 0.6379 0.3258 0.2661 45.6342 0.3022 0.1521 0.1181 12
0716+714 26 21 35.3396 2.0976 0.8603 0.3292 71.3434 0.5316 0.3321 0.0972  8
0718+792 24 22 20.9176 4.3029 0.2662 0.2107 79.1919 0.3993 0.0738 0.0420  3
0722+145 24 20 107.8128 1.8804 1.4428 1.2607 14.4205 0.6392 1.3468 0.5864  2
0723+219 10  8 103.5169 1.0738 0.2022 0.8537 21.8889 1.3877 0.2689 0.9364  3
0723-008 25 19 111.4468 0.6357 9.3812 0.2838 -0.9157 0.8750 2.6280 0.3596  4
0727-115 33 31 110.2458 1.6513 0.7794 0.2821 -11.6868 1.6719 3.2345 0.1554  2
0729+259 10  8 101.9379 0.5266 0.7442 0.3435 25.8108 0.5208 0.8604 0.3163 11
0733-174 14 11 108.6093 1.4633 4.9510 1.1611 -17.5968 1.7222 1.6268 1.2918  4
0735+178 22 19 109.1059 0.6585 0.4339 0.1638 17.7053 0.5926 0.8067 0.1925  7
0736+017 28 25 114.7794 0.3645 1.5978 0.2254 1.6179 0.3726 13.8403 0.1655  6
0738+491 16 13 75.7757 0.8838 1.0318 0.7700 49.0043 0.3893 0.6313 0.2590  5
0738-674 12  7 43.7270 25.8838 80.0584 33.3848 -67.5975 11.4290 33.9363 14.4941  5
0742+103 22 19 114.5530 0.7053 5.3712 0.1638 10.1869 1.1125 6.7413 0.2837 10
0743+259 24 20 104.9689 0.4705 0.3877 0.0805 25.8173 0.3578 0.3288 0.0871  3
0743+277 10  8 103.4080 6.1146 6.3870 6.0224 27.5831 2.9378 4.0780 3.3268 11
0743-006 22 16 116.4657 0.2377 8.5399 0.1764 -0.7382 0.5705 14.9437 0.2643  5
0743-673  9  5 44.4573 1.5869 1.3370 1.3751 -67.4404 0.5469 0.1427 0.3246 11
0745+241 25 22 107.0167 0.7635 0.8589 0.4674 24.0067 0.5471 0.5172 0.2799  3
0747+185 10  8 111.5030 0.6839 0.2139 0.4413 18.3865 0.4402 0.2312 0.2653 11
0748+126 26 20 114.9185 0.4430 6.3910 0.1574 12.5180 0.3484 3.4670 0.1511  4
0749+540 28 25 69.7038 1.3419 0.9855 0.4334 53.8832 0.6640 0.4407 0.1840  4
0754+100 21 13 117.4861 2.0355 3.0770 2.0094 9.9430 3.1177 5.7119 2.5579  4
0759+183 12  9 114.6856 0.8049 3.2808 0.5397 18.1637 1.1043 3.5571 0.7354  7
0800+618 11  8 57.4447 5.0680 6.7685 1.5684 61.7399 0.5112 2.5541 0.3067  3
0804+499 28 25 78.7817 0.7941 0.2199 0.1547 49.8435 0.3851 0.1003 0.0578  8
0805+046 12  8 121.6065 0.4068 0.4993 0.1664 4.5429 0.5047 0.6454 0.4737  4
0805+410 24 23 92.4217 2.4582 0.6566 0.6034 40.8791 1.2771 0.3167 0.3126  1
0805-077 11  5 120.9201 0.3598 1.2151 0.3828 -7.8527 0.5589 3.1189 0.4161  2
0808+019 24 18 122.8019 0.6539 1.5396 0.1846 1.7812 1.8695 1.9399 0.3700  2
0812+020  4  2 123.7764 3.0989 1.6800 1.6882 1.9165 6.0302 3.3541 3.4067  6
0812+367 22 16 99.4515 0.7791 1.6395 0.4888 36.5875 0.4358 1.0723 0.2604  4
0814+425 25 18 92.0173 24.0847 1.1030 28.6527 42.3793 5.0731 0.4951 5.7282  4
0818-128 15 12 122.0378 0.7029 0.5458 0.3095 -12.9831 0.5778 0.5469 0.5242  6
0820+560 22 20 70.7900 1.0383 1.0183 0.5932 55.8785 0.4024 0.5555 0.2588  2
0821+394 20 15 97.7130 8.7736 1.6392 2.2075 39.2783 2.3363 0.9801 0.5609  3
0823+033 30 28 126.2678 0.3208 0.1031 0.0589 3.1568 0.9534 0.9426 0.3424  4
0823-223  8  3 116.8704 1.4979 1.7214 0.9469 -22.5076 2.0089 0.8668 0.8640 11
0826-373 22 16 100.7468 1.8974 2.5966 1.2027 -37.5184 1.1447 1.4953 0.4172  3
0827+243 26 22 116.5085 0.4965 2.0783 0.3777 24.1833 0.3744 1.5102 0.2783  2
0828+493 20 15 83.6629 0.8990 1.4797 0.5783 49.2225 0.3625 0.6292 0.2534  7
0829+046 17 15 127.5602 2.4088 2.3352 1.6080 4.4942 7.0167 9.8973 8.7646  3
0831+557 13  8 72.7784 1.7910 2.3152 1.5122 55.5725 0.7788 1.1072 0.6975  8
0833+585 17 13 67.7411 1.8656 0.9866 1.2639 58.4172 0.4341 0.7849 0.4875  4
0834-201 19 15 121.1541 0.6215 1.5125 0.2641 -20.2832 0.5339 1.3983 0.1973  6
0836+710 16 10 42.6640 0.7387 0.8153 0.5943 70.8950 0.2761 0.9846 0.2303  4
0839+187 18 15 123.7077 0.9256 0.8140 0.5432 18.5947 0.6879 1.4213 0.5766  2
0847-120  9  7 129.5339 8.7025 7.3843 5.3070 -12.2265 6.1029 4.6149 3.9640  4
0850+581 11  7 70.9194 0.9849 0.5971 0.8289 57.9583 0.3734 0.2444 0.2799  5
0851+202 36 35 125.5535 1.7212 0.3742 0.3297 20.1085 1.3649 0.7043 0.2318  1
0854-108  9  7 131.6698 0.5000 0.2235 0.1929 -11.0873 0.5151 0.2828 0.1874  3
0859+470 20 14 92.8503 3.3722 2.4375 2.1538 46.8511 1.0499 1.3340 0.5133  5
0859-140 16  8 131.3938 7.7085 4.5471 5.4163 -14.2586 9.0789 3.5177 3.7729  5
0906+015 15 10 137.2534 18.3746 8.4667 9.6935 1.3599 72.6357 106.7880 52.4577  3
0912+029 17 13 138.4964 0.3538 0.1768 0.1022 2.7665 1.4257 0.9122 0.8514  3
0912+297 12  5 120.8841 1.2974 2.3639 1.1668 29.5567 1.0123 2.2569 0.9163  5
0917+449 19 13 99.6879 0.6921 0.8403 0.7086 44.6983 0.3134 0.4335 0.2811  4
0917+624 23 18 65.3413 1.0355 0.8555 0.4333 62.2645 0.3820 0.3473 0.1609  4
0919-260 27 25 125.8288 4.3094 2.2821 0.9324 -26.3121 2.3057 0.9761 0.6062  3
0920+390 19 16 109.6960 0.6704 0.2959 0.2195 38.8278 0.2990 0.2147 0.1347  2
0920-397 26 24 107.7883 11.1755 3.0389 2.8448 -39.9931 4.1745 1.4867 1.3550  2
0925-203 23 19 132.9052 1.4784 4.8428 0.9296 -20.5809 0.9061 5.2416 0.4549  2
0943+105  8  5 144.2898 0.3695 0.1231 0.1035 10.2850 0.5901 0.2595 0.4212 12
0945+408 19 13 111.6836 65.4351 13.7777 13.7932 40.6624 26.7611 10.6498 14.4475  3
0949+354 15 12 121.0248 10.5377 12.0348 10.6668 35.2146 3.7890 5.8075 5.0076  4
0951+268 10  8 132.8641 2.0348 1.7829 1.6195 26.6568 2.2520 2.0287 1.9269 11
0951+693 15 12 53.1983 1.2101 0.5594 0.5638 69.0653 0.4734 0.2957 0.2424  2
0952+179 16 11 141.6758 0.6571 1.9808 0.5433 17.7253 0.6484 1.8129 0.4192  2
0954+658 28 24 61.9232 1.6451 0.5640 0.5434 65.5652 0.5180 0.2322 0.1898  7
0955+326 23 18 126.2999 11.4827 5.2423 7.6214 32.4006 6.6057 3.8214 5.6261  2
0955+476 24 23 101.2122 0.7912 0.1952 0.1604 47.4188 0.3738 0.0839 0.0707  1
0958+346 10  8 123.9936 0.9730 0.6281 0.6627 34.4140 0.5029 0.4060 0.3947 11
1004+141 22 20 147.4476 4.3374 5.4136 3.9143 13.9416 6.3175 7.7047 5.5611  2
1004-500 13 12 96.8030 7.0302 12.4499 5.3154 -50.3037 1.0458 0.7926 0.6756  1
1011+250 14 10 139.2951 0.8640 0.9071 0.5839 24.8212 0.3511 0.8548 0.3404  3
1012+232 23 20 141.4557 1.4448 2.4888 0.6433 23.0213 0.9930 1.7261 0.4857  4
1012-448  8  6 108.4143 4.6733 5.7831 3.5555 -45.1448 1.8827 2.4378 1.8465  3
1013+054 10  8 153.3750 0.5117 1.8388 0.4310 5.2173 1.5305 4.5439 1.1738 12
1014+615 14 10 74.1870 13.7155 8.6711 9.6938 61.2743 2.9988 1.6638 1.7635  5
1015+057 10  8 153.9021 0.2687 0.4630 0.1637 5.5083 0.3836 1.3606 0.3995 12
1015+359 11  8 125.4868 5.1139 8.6615 4.0553 35.7110 2.9346 3.9000 1.8715  9
1016-311  9  8 131.9783 2.1367 2.3599 1.8928 -31.3983 1.1098 0.8754 0.7721  1
1020+400 20 15 119.6897 0.8779 1.9791 1.1296 39.8043 0.4036 0.8820 0.4419  2
1022+194 20 17 147.4940 0.5144 0.6622 0.5273 19.2057 0.5504 0.5345 0.4303  5
1022-665 11  9 61.4774 5.3186 7.3157 4.6812 -66.7802 0.8526 2.3074 0.5948  2
