0.000000 10000000000.0000 0.000000 10000000000.0000
0.000000 10000000000.0000 0.000000 10000000000.0000
0.000000 10000000000.0000 0.000000 10000000000.0000
0.000000 10000000000.0000 0.000000 10000000000.0000
0.000000 10000000000.0000 0.000000 10000000000.0000
0.000000 10000000000.0000 0.000000 10000000000.0000
0.000000 10000000000.0000 0.000000 10000000000.0000
0.000000 10000000000.0000 0.000000 10000000000.0000
0.000000 10000000000.0000 0.000000 10000000000.0000
811217813.049093 0.2283 -32759829.760584 0.6012
811217813.231401 0.0962 -32759829.824975 0.2882
811217813.567927 0.0692 -32759829.497216 0.1818
811217813.788670 0.0489 -32759829.094195 0.1465
811217812.592987 0.1384 -32759829.827076 0.3734
811217813.348160 0.1887 -32759829.787424 0.3085
811217813.785513 0.1459 -32759829.740323 0.3494
811217812.488337 0.1350 -32759831.592336 0.3982
811217813.061067 0.1044 -32759830.990650 0.2469
811217813.043332 0.1313 -32759829.789644 0.3200
811217813.369566 0.1121 -32759829.762182 0.2019
811217813.487969 0.1887 -32759830.046930 0.3459
0.000000 10000000000.0000 0.000000 10000000000.0000
0.000000 10000000000.0000 0.000000 10000000000.0000
0.000000 10000000000.0000 0.000000 10000000000.0000
811217813.697272 0.0708 -32759829.427683 0.1561
0.000000 10000000000.0000 0.000000 10000000000.0000
811217813.473637 0.0946 -32759830.094065 0.1366
0.000000 10000000000.0000 0.000000 10000000000.0000
811217813.228612 0.0619 -32759829.835396 0.1225
811217813.356053 0.1598 -32759830.109194 0.1934
811217812.799432 0.1036 -32759830.397925 0.1846
0.000000 10000000000.0000 0.000000 10000000000.0000
811217813.446957 0.2045 -32759829.695818 0.2801
811217813.067863 0.0464 -32759829.989805 0.1305
811217813.345191 0.0260 -32759829.966245 0.0493
811217812.828807 0.0493 -32759830.208541 0.0841
