0.000000 10000000000.0000 0.000000 10000000000.0000
0.000000 10000000000.0000 0.000000 10000000000.0000
0.000000 10000000000.0000 0.000000 10000000000.0000
0.000000 10000000000.0000 0.000000 10000000000.0000
0.000000 10000000000.0000 0.000000 10000000000.0000
0.000000 10000000000.0000 0.000000 10000000000.0000
0.000000 10000000000.0000 0.000000 10000000000.0000
0.000000 10000000000.0000 0.000000 10000000000.0000
0.000000 10000000000.0000 0.000000 10000000000.0000
0.000000 10000000000.0000 0.000000 10000000000.0000
270929098.162077 0.3153 -7154257.365878 0.7445
270929097.522940 0.1338 -7154256.577829 0.3570
270929097.631657 0.0403 -7154256.245076 0.1020
270929097.813112 0.0263 -7154256.379739 0.0582
270929097.856740 0.0170 -7154256.267325 0.0364
270929097.793063 0.0212 -7154256.255901 0.0391
270929097.709562 0.0157 -7154256.211713 0.0358
270929097.775988 0.0224 -7154256.415298 0.0538
270929097.749281 0.0276 -7154256.316719 0.0553
270929097.615497 0.0244 -7154256.332797 0.0571
270929097.596599 0.0265 -7154256.247991 0.0533
270929097.638295 0.0188 -7154256.310389 0.0390
270929097.639119 0.0203 -7154256.135928 0.0376
270929097.657691 0.0255 -7154256.170861 0.0593
270929097.685805 0.0277 -7154256.288182 0.0491
270929097.699972 0.0238 -7154256.154497 0.0363
270929097.607765 0.0261 -7154256.319716 0.0427
270929097.781884 0.0226 -7154256.286745 0.0313
270929097.720163 0.0210 -7154256.469065 0.0352
270929097.744349 0.0332 -7154256.744198 0.0558
270929097.588943 0.0362 -7154256.640769 0.0644
270929097.620778 0.0229 -7154256.330413 0.0298
270929097.603264 0.0420 -7154256.448887 0.0754
270929097.533189 0.0325 -7154256.408444 0.0520
270929097.607652 0.0311 -7154256.418065 0.0360
270929097.788903 0.0245 -7154256.441876 0.0298
