0.000000 10000000000.0000 0.000000 10000000000.0000
0.000000 10000000000.0000 0.000000 10000000000.0000
0.000000 10000000000.0000 0.000000 10000000000.0000
0.000000 10000000000.0000 0.000000 10000000000.0000
0.000000 10000000000.0000 0.000000 10000000000.0000
0.000000 10000000000.0000 0.000000 10000000000.0000
0.000000 10000000000.0000 0.000000 10000000000.0000
0.000000 10000000000.0000 0.000000 10000000000.0000
0.000000 10000000000.0000 0.000000 10000000000.0000
0.000000 10000000000.0000 0.000000 10000000000.0000
0.000000 10000000000.0000 0.000000 10000000000.0000
0.000000 10000000000.0000 0.000000 10000000000.0000
0.000000 10000000000.0000 0.000000 10000000000.0000
0.000000 10000000000.0000 0.000000 10000000000.0000
0.000000 10000000000.0000 0.000000 10000000000.0000
0.000000 10000000000.0000 0.000000 10000000000.0000
1274929862.409301 0.2349 -9057629.259831 0.3791
1274929862.055083 0.2075 -9057629.984951 0.4469
1274929862.321485 0.2279 -9057629.348921 0.3573
1274929862.099773 0.1805 -9057629.517026 0.4448
0.000000 10000000000.0000 0.000000 10000000000.0000
0.000000 10000000000.0000 0.000000 10000000000.0000
0.000000 10000000000.0000 0.000000 10000000000.0000
0.000000 10000000000.0000 0.000000 10000000000.0000
0.000000 10000000000.0000 0.000000 10000000000.0000
0.000000 10000000000.0000 0.000000 10000000000.0000
1274929862.041484 0.0700 -9057629.550342 0.1687
0.000000 10000000000.0000 0.000000 10000000000.0000
1274929862.003726 0.0989 -9057629.824485 0.1181
1274929861.926048 0.0608 -9057629.611557 0.1113
1274929862.037898 0.0572 -9057628.436871 0.1090
1274929862.059852 0.0458 -9057629.387052 0.0831
1274929861.933450 0.0541 -9057629.235568 0.0822
1274929861.483290 0.0753 -9057636.363118 0.2157
1274929862.202642 0.0428 -9057629.448124 0.0668
1274929861.964252 0.0850 -9057629.202491 0.0727
