0.000000 10000000000.0000 0.000000 10000000000.0000
0.000000 10000000000.0000 0.000000 10000000000.0000
0.000000 10000000000.0000 0.000000 10000000000.0000
0.000000 10000000000.0000 0.000000 10000000000.0000
0.000000 10000000000.0000 0.000000 10000000000.0000
0.000000 10000000000.0000 0.000000 10000000000.0000
0.000000 10000000000.0000 0.000000 10000000000.0000
0.000000 10000000000.0000 0.000000 10000000000.0000
565033599.274910 0.0859 105283826.783346 0.1090
565033598.733558 0.0575 105283827.104896 0.0814
565033599.219814 0.0725 105283826.877500 0.1032
565033598.322739 0.0651 105283827.186796 0.1137
565033598.645595 0.0992 105283826.813190 0.1567
565033599.800290 0.1388 105283826.914102 0.1427
565033599.002507 0.0909 105283827.297165 0.1195
565033597.904635 0.1458 105283827.195831 0.2430
565033599.346449 0.0400 105283826.880997 0.0513
565033598.977247 0.0318 105283827.006543 0.0498
565033599.108849 0.0375 105283826.944020 0.0471
565033599.241894 0.0321 105283826.788456 0.0376
565033599.182194 0.0266 105283826.832219 0.0383
565033599.134520 0.0230 105283826.845027 0.0332
565033598.901887 0.0159 105283827.022581 0.0267
565033599.241787 0.0108 105283826.801704 0.0178
565033598.998433 0.0193 105283826.932128 0.0335
565033599.196307 0.0220 105283826.827921 0.0344
565033601.362003 0.0275 105283826.592380 0.0393
565033599.045084 0.0215 105283827.016519 0.0310
565033599.142735 0.0240 105283826.876838 0.0388
565033597.293598 0.0422 105283831.123348 0.0617
565033599.538675 0.0694 105283826.757057 0.1086
565033598.968165 0.0141 105283827.066870 0.0202
565033599.542126 0.0515 105283826.792034 0.0818
565033599.289677 0.0390 105283826.790711 0.0600
565033599.632768 0.0206 105283826.639346 0.0248
565033599.478989 0.0478 105283826.754728 0.0566
