0.000000 10000000000.0000 0.000000 10000000000.0000
0.000000 10000000000.0000 0.000000 10000000000.0000
0.000000 10000000000.0000 0.000000 10000000000.0000
0.000000 10000000000.0000 0.000000 10000000000.0000
0.000000 10000000000.0000 0.000000 10000000000.0000
0.000000 10000000000.0000 0.000000 10000000000.0000
0.000000 10000000000.0000 0.000000 10000000000.0000
0.000000 10000000000.0000 0.000000 10000000000.0000
586705566.152727 0.6084 52946954.845709 1.7419
0.000000 10000000000.0000 0.000000 10000000000.0000
0.000000 10000000000.0000 0.000000 10000000000.0000
586705570.122243 0.5895 52946949.241099 1.9068
0.000000 10000000000.0000 0.000000 10000000000.0000
0.000000 10000000000.0000 0.000000 10000000000.0000
0.000000 10000000000.0000 0.000000 10000000000.0000
0.000000 10000000000.0000 0.000000 10000000000.0000
0.000000 10000000000.0000 0.000000 10000000000.0000
586705567.399412 0.2112 52946952.827519 0.3187
0.000000 10000000000.0000 0.000000 10000000000.0000
0.000000 10000000000.0000 0.000000 10000000000.0000
0.000000 10000000000.0000 0.000000 10000000000.0000
586705567.777019 0.5250 52946953.078225 0.5226
0.000000 10000000000.0000 0.000000 10000000000.0000
586705566.623243 0.6864 52946954.308071 0.7427
0.000000 10000000000.0000 0.000000 10000000000.0000
0.000000 10000000000.0000 0.000000 10000000000.0000
0.000000 10000000000.0000 0.000000 10000000000.0000
0.000000 10000000000.0000 0.000000 10000000000.0000
586705567.766895 0.1224 52946952.841121 0.2226
586705559.512003 0.0444 52946964.270572 0.0961
586705567.464175 0.1479 52946952.579886 0.1861
586705567.354441 0.1020 52946952.769267 0.2411
586705567.823075 0.0690 52946952.450577 0.1562
586705567.886953 0.2347 52946952.749396 0.3140
586705568.143999 0.0569 52946952.352246 0.1121
586705567.535038 0.0933 52946952.663834 0.1197
